,B_VALUE,C_VALUE,BETA1,BETA2,BETA3,BETA4,transactions,ETH,User_age,hours,days
22,5.0,15.0,1.0,0.1,0.1,0.01,96.0,0.22291872,3.2,2304.0,96.0
23,5.0,15.0,1.0,0.1,0.1,0.1,96.0,0.22291872,3.2,2304.0,96.0
24,5.0,20.0,1.0,0.01,0.01,0.01,107.0,0.24846149,3.566666666666667,2568.0,107.0
25,5.0,20.0,1.0,0.01,0.01,0.1,107.0,0.24846149,3.566666666666667,2568.0,107.0
26,5.0,20.0,1.0,0.01,0.1,0.01,107.0,0.24846149,3.566666666666667,2568.0,107.0
27,5.0,20.0,1.0,0.01,0.1,0.1,107.0,0.24846149,3.566666666666667,2568.0,107.0
28,5.0,20.0,1.0,0.1,0.01,0.01,107.0,0.24846149,3.566666666666667,2568.0,107.0
29,5.0,20.0,1.0,0.1,0.01,0.1,107.0,0.24846149,3.566666666666667,2568.0,107.0
30,5.0,20.0,1.0,0.1,0.1,0.01,107.0,0.24846149,3.566666666666667,2568.0,107.0
31,5.0,20.0,1.0,0.1,0.1,0.1,107.0,0.24846149,3.566666666666667,2568.0,107.0
32,5.0,25.0,1.0,0.01,0.01,0.01,117.0,0.27168219,3.9,2808.0,117.0
33,5.0,25.0,1.0,0.01,0.01,0.1,117.0,0.27168219,3.9,2808.0,117.0
34,5.0,25.0,1.0,0.01,0.1,0.01,117.0,0.27168219,3.9,2808.0,117.0
35,5.0,25.0,1.0,0.01,0.1,0.1,117.0,0.27168219,3.9,2808.0,117.0
36,5.0,25.0,1.0,0.1,0.01,0.01,117.0,0.27168219,3.9,2808.0,117.0
37,5.0,25.0,1.0,0.1,0.01,0.1,117.0,0.27168219,3.9,2808.0,117.0
38,5.0,25.0,1.0,0.1,0.1,0.01,117.0,0.27168219,3.9,2808.0,117.0
39,5.0,25.0,1.0,0.1,0.1,0.1,117.0,0.27168219,3.9,2808.0,117.0
40,5.0,30.0,1.0,0.01,0.01,0.01,125.0,0.29025875,4.166666666666667,3000.0,125.0
41,5.0,30.0,1.0,0.01,0.01,0.1,125.0,0.29025875,4.166666666666667,3000.0,125.0
42,5.0,30.0,1.0,0.01,0.1,0.01,125.0,0.29025875,4.166666666666667,3000.0,125.0
43,5.0,30.0,1.0,0.01,0.1,0.1,125.0,0.29025875,4.166666666666667,3000.0,125.0
44,5.0,30.0,1.0,0.1,0.01,0.01,125.0,0.29025875,4.166666666666667,3000.0,125.0
45,5.0,30.0,1.0,0.1,0.01,0.1,125.0,0.29025875,4.166666666666667,3000.0,125.0
46,5.0,30.0,1.0,0.1,0.1,0.01,125.0,0.29025875,4.166666666666667,3000.0,125.0
47,5.0,30.0,1.0,0.1,0.1,0.1,125.0,0.29025875,4.166666666666667,3000.0,125.0
48,5.0,35.0,1.0,0.01,0.01,0.01,133.0,0.30883531,4.433333333333334,3192.0,133.0
49,5.0,35.0,1.0,0.01,0.01,0.1,133.0,0.30883531,4.433333333333334,3192.0,133.0
50,5.0,35.0,1.0,0.01,0.1,0.01,133.0,0.30883531,4.433333333333334,3192.0,133.0
51,5.0,35.0,1.0,0.01,0.1,0.1,133.0,0.30883531,4.433333333333334,3192.0,133.0
52,5.0,35.0,1.0,0.1,0.01,0.01,133.0,0.30883531,4.433333333333334,3192.0,133.0
53,5.0,35.0,1.0,0.1,0.01,0.1,133.0,0.30883531,4.433333333333334,3192.0,133.0
54,5.0,35.0,1.0,0.1,0.1,0.01,133.0,0.30883531,4.433333333333334,3192.0,133.0
55,5.0,35.0,1.0,0.1,0.1,0.1,133.0,0.30883531,4.433333333333334,3192.0,133.0
56,5.0,40.0,1.0,0.01,0.01,0.01,140.0,0.3250898,4.666666666666667,3360.0,140.0
57,5.0,40.0,1.0,0.01,0.01,0.1,140.0,0.3250898,4.666666666666667,3360.0,140.0
58,5.0,40.0,1.0,0.01,0.1,0.01,140.0,0.3250898,4.666666666666667,3360.0,140.0
59,5.0,40.0,1.0,0.01,0.1,0.1,140.0,0.3250898,4.666666666666667,3360.0,140.0
60,5.0,40.0,1.0,0.1,0.01,0.01,140.0,0.3250898,4.666666666666667,3360.0,140.0
61,5.0,40.0,1.0,0.1,0.01,0.1,140.0,0.3250898,4.666666666666667,3360.0,140.0
62,5.0,40.0,1.0,0.1,0.1,0.01,140.0,0.3250898,4.666666666666667,3360.0,140.0
63,5.0,40.0,1.0,0.1,0.1,0.1,140.0,0.3250898,4.666666666666667,3360.0,140.0
64,5.0,45.0,1.0,0.01,0.01,0.01,147.0,0.34134429,4.9,3528.0,147.0
65,5.0,45.0,1.0,0.01,0.01,0.1,147.0,0.34134429,4.9,3528.0,147.0
66,5.0,45.0,1.0,0.01,0.1,0.01,147.0,0.34134429,4.9,3528.0,147.0
67,5.0,45.0,1.0,0.01,0.1,0.1,147.0,0.34134429,4.9,3528.0,147.0
68,5.0,45.0,1.0,0.1,0.01,0.01,147.0,0.34134429,4.9,3528.0,147.0
69,5.0,45.0,1.0,0.1,0.01,0.1,147.0,0.34134429,4.9,3528.0,147.0
70,5.0,45.0,1.0,0.1,0.1,0.01,147.0,0.34134429,4.9,3528.0,147.0
71,5.0,45.0,1.0,0.1,0.1,0.1,147.0,0.34134429,4.9,3528.0,147.0
72,5.0,50.0,1.0,0.01,0.01,0.01,153.0,0.35527671,5.1,3672.0,153.0
73,5.0,50.0,1.0,0.01,0.01,0.1,153.0,0.35527671,5.1,3672.0,153.0
74,5.0,50.0,1.0,0.01,0.1,0.01,153.0,0.35527671,5.1,3672.0,153.0
75,5.0,50.0,1.0,0.01,0.1,0.1,153.0,0.35527671,5.1,3672.0,153.0
76,5.0,50.0,1.0,0.1,0.01,0.01,153.0,0.35527671,5.1,3672.0,153.0
77,5.0,50.0,1.0,0.1,0.01,0.1,153.0,0.35527671,5.1,3672.0,153.0
78,5.0,50.0,1.0,0.1,0.1,0.01,153.0,0.35527671,5.1,3672.0,153.0
79,5.0,50.0,1.0,0.1,0.1,0.1,153.0,0.35527671,5.1,3672.0,153.0
80,5.0,55.0,1.0,0.01,0.01,0.01,159.0,0.36920913,5.3,3816.0,159.0
81,5.0,55.0,1.0,0.01,0.01,0.1,159.0,0.36920913,5.3,3816.0,159.0
82,5.0,55.0,1.0,0.01,0.1,0.01,159.0,0.36920913,5.3,3816.0,159.0
83,5.0,55.0,1.0,0.01,0.1,0.1,159.0,0.36920913,5.3,3816.0,159.0
84,5.0,55.0,1.0,0.1,0.01,0.01,159.0,0.36920913,5.3,3816.0,159.0
85,5.0,55.0,1.0,0.1,0.01,0.1,159.0,0.36920913,5.3,3816.0,159.0
86,5.0,55.0,1.0,0.1,0.1,0.01,159.0,0.36920913,5.3,3816.0,159.0
87,5.0,55.0,1.0,0.1,0.1,0.1,159.0,0.36920913,5.3,3816.0,159.0
88,5.0,60.0,1.0,0.01,0.01,0.01,165.0,0.38314155,5.5,3960.0,165.0
89,5.0,60.0,1.0,0.01,0.01,0.1,165.0,0.38314155,5.5,3960.0,165.0
90,5.0,60.0,1.0,0.01,0.1,0.01,165.0,0.38314155,5.5,3960.0,165.0
91,5.0,60.0,1.0,0.01,0.1,0.1,165.0,0.38314155,5.5,3960.0,165.0
92,5.0,60.0,1.0,0.1,0.01,0.01,165.0,0.38314155,5.5,3960.0,165.0
93,5.0,60.0,1.0,0.1,0.01,0.1,165.0,0.38314155,5.5,3960.0,165.0
94,5.0,60.0,1.0,0.1,0.1,0.01,165.0,0.38314155,5.5,3960.0,165.0
95,5.0,60.0,1.0,0.1,0.1,0.1,165.0,0.38314155,5.5,3960.0,165.0
96,5.0,65.0,1.0,0.01,0.01,0.01,170.0,0.3947519,5.666666666666667,4080.0,170.0
97,5.0,65.0,1.0,0.01,0.01,0.1,170.0,0.3947519,5.666666666666667,4080.0,170.0
98,5.0,65.0,1.0,0.01,0.1,0.01,170.0,0.3947519,5.666666666666667,4080.0,170.0
99,5.0,65.0,1.0,0.01,0.1,0.1,170.0,0.3947519,5.666666666666667,4080.0,170.0
100,5.0,65.0,1.0,0.1,0.01,0.01,170.0,0.3947519,5.666666666666667,4080.0,170.0
101,5.0,65.0,1.0,0.1,0.01,0.1,170.0,0.3947519,5.666666666666667,4080.0,170.0
102,5.0,65.0,1.0,0.1,0.1,0.01,170.0,0.3947519,5.666666666666667,4080.0,170.0
103,5.0,65.0,1.0,0.1,0.1,0.1,170.0,0.3947519,5.666666666666667,4080.0,170.0
104,5.0,70.0,1.0,0.01,0.01,0.01,175.0,0.40636225,5.833333333333333,4200.0,175.0
105,5.0,70.0,1.0,0.01,0.01,0.1,175.0,0.40636225,5.833333333333333,4200.0,175.0
106,5.0,70.0,1.0,0.01,0.1,0.01,175.0,0.40636225,5.833333333333333,4200.0,175.0
107,5.0,70.0,1.0,0.01,0.1,0.1,175.0,0.40636225,5.833333333333333,4200.0,175.0
108,5.0,70.0,1.0,0.1,0.01,0.01,175.0,0.40636225,5.833333333333333,4200.0,175.0
109,5.0,70.0,1.0,0.1,0.01,0.1,175.0,0.40636225,5.833333333333333,4200.0,175.0
110,5.0,70.0,1.0,0.1,0.1,0.01,175.0,0.40636225,5.833333333333333,4200.0,175.0
111,5.0,70.0,1.0,0.1,0.1,0.1,175.0,0.40636225,5.833333333333333,4200.0,175.0
112,5.0,75.0,1.0,0.01,0.01,0.01,180.0,0.4179726,6.0,4320.0,180.0
113,5.0,75.0,1.0,0.01,0.01,0.1,180.0,0.4179726,6.0,4320.0,180.0
114,5.0,75.0,1.0,0.01,0.1,0.01,180.0,0.4179726,6.0,4320.0,180.0
115,5.0,75.0,1.0,0.01,0.1,0.1,180.0,0.4179726,6.0,4320.0,180.0
116,5.0,75.0,1.0,0.1,0.01,0.01,180.0,0.4179726,6.0,4320.0,180.0
117,5.0,75.0,1.0,0.1,0.01,0.1,180.0,0.4179726,6.0,4320.0,180.0
118,5.0,75.0,1.0,0.1,0.1,0.01,180.0,0.4179726,6.0,4320.0,180.0
119,5.0,75.0,1.0,0.1,0.1,0.1,180.0,0.4179726,6.0,4320.0,180.0
120,5.0,80.0,1.0,0.01,0.01,0.01,185.0,0.42958295,6.166666666666667,4440.0,185.0
121,5.0,80.0,1.0,0.01,0.01,0.1,185.0,0.42958295,6.166666666666667,4440.0,185.0
122,5.0,80.0,1.0,0.01,0.1,0.01,185.0,0.42958295,6.166666666666667,4440.0,185.0
123,5.0,80.0,1.0,0.01,0.1,0.1,185.0,0.42958295,6.166666666666667,4440.0,185.0
124,5.0,80.0,1.0,0.1,0.01,0.01,185.0,0.42958295,6.166666666666667,4440.0,185.0
125,5.0,80.0,1.0,0.1,0.01,0.1,185.0,0.42958295,6.166666666666667,4440.0,185.0
126,5.0,80.0,1.0,0.1,0.1,0.01,185.0,0.42958295,6.166666666666667,4440.0,185.0
127,5.0,80.0,1.0,0.1,0.1,0.1,185.0,0.42958295,6.166666666666667,4440.0,185.0
128,5.0,85.0,1.0,0.01,0.01,0.01,189.0,0.43887123,6.3,4536.0,189.0
129,5.0,85.0,1.0,0.01,0.01,0.1,189.0,0.43887123,6.3,4536.0,189.0
130,5.0,85.0,1.0,0.01,0.1,0.01,189.0,0.43887123,6.3,4536.0,189.0
131,5.0,85.0,1.0,0.01,0.1,0.1,189.0,0.43887123,6.3,4536.0,189.0
132,5.0,85.0,1.0,0.1,0.01,0.01,189.0,0.43887123,6.3,4536.0,189.0
133,5.0,85.0,1.0,0.1,0.01,0.1,189.0,0.43887123,6.3,4536.0,189.0
134,5.0,85.0,1.0,0.1,0.1,0.01,189.0,0.43887123,6.3,4536.0,189.0
135,5.0,85.0,1.0,0.1,0.1,0.1,189.0,0.43887123,6.3,4536.0,189.0
136,5.0,90.0,1.0,0.01,0.01,0.01,194.0,0.45048158,6.466666666666667,4656.0,194.0
137,5.0,90.0,1.0,0.01,0.01,0.1,194.0,0.45048158,6.466666666666667,4656.0,194.0
138,5.0,90.0,1.0,0.01,0.1,0.01,194.0,0.45048158,6.466666666666667,4656.0,194.0
139,5.0,90.0,1.0,0.01,0.1,0.1,194.0,0.45048158,6.466666666666667,4656.0,194.0
140,5.0,90.0,1.0,0.1,0.01,0.01,194.0,0.45048158,6.466666666666667,4656.0,194.0
141,5.0,90.0,1.0,0.1,0.01,0.1,194.0,0.45048158,6.466666666666667,4656.0,194.0
142,5.0,90.0,1.0,0.1,0.1,0.01,194.0,0.45048158,6.466666666666667,4656.0,194.0
143,5.0,90.0,1.0,0.1,0.1,0.1,194.0,0.45048158,6.466666666666667,4656.0,194.0
144,5.0,95.0,1.0,0.01,0.01,0.01,198.0,0.45976986,6.6,4752.0,198.0
145,5.0,95.0,1.0,0.01,0.01,0.1,198.0,0.45976986,6.6,4752.0,198.0
146,5.0,95.0,1.0,0.01,0.1,0.01,198.0,0.45976986,6.6,4752.0,198.0
147,5.0,95.0,1.0,0.01,0.1,0.1,198.0,0.45976986,6.6,4752.0,198.0
148,5.0,95.0,1.0,0.1,0.01,0.01,198.0,0.45976986,6.6,4752.0,198.0
149,5.0,95.0,1.0,0.1,0.01,0.1,198.0,0.45976986,6.6,4752.0,198.0
150,5.0,95.0,1.0,0.1,0.1,0.01,198.0,0.45976986,6.6,4752.0,198.0
151,5.0,95.0,1.0,0.1,0.1,0.1,198.0,0.45976986,6.6,4752.0,198.0
152,5.0,100.0,1.0,0.01,0.01,0.01,202.0,0.46905814,6.733333333333333,4848.0,202.0
153,5.0,100.0,1.0,0.01,0.01,0.1,202.0,0.46905814,6.733333333333333,4848.0,202.0
154,5.0,100.0,1.0,0.01,0.1,0.01,202.0,0.46905814,6.733333333333333,4848.0,202.0
155,5.0,100.0,1.0,0.01,0.1,0.1,202.0,0.46905814,6.733333333333333,4848.0,202.0
156,5.0,100.0,1.0,0.1,0.01,0.01,202.0,0.46905814,6.733333333333333,4848.0,202.0
157,5.0,100.0,1.0,0.1,0.01,0.1,202.0,0.46905814,6.733333333333333,4848.0,202.0
158,5.0,100.0,1.0,0.1,0.1,0.01,202.0,0.46905814,6.733333333333333,4848.0,202.0
159,5.0,100.0,1.0,0.1,0.1,0.1,202.0,0.46905814,6.733333333333333,4848.0,202.0
160,5.0,105.0,1.0,0.01,0.01,0.01,206.0,0.47834642,6.866666666666666,4944.0,206.0
161,5.0,105.0,1.0,0.01,0.01,0.1,206.0,0.47834642,6.866666666666666,4944.0,206.0
162,5.0,105.0,1.0,0.01,0.1,0.01,206.0,0.47834642,6.866666666666666,4944.0,206.0
163,5.0,105.0,1.0,0.01,0.1,0.1,206.0,0.47834642,6.866666666666666,4944.0,206.0
164,5.0,105.0,1.0,0.1,0.01,0.01,206.0,0.47834642,6.866666666666666,4944.0,206.0
165,5.0,105.0,1.0,0.1,0.01,0.1,206.0,0.47834642,6.866666666666666,4944.0,206.0
166,5.0,105.0,1.0,0.1,0.1,0.01,206.0,0.47834642,6.866666666666666,4944.0,206.0
167,5.0,105.0,1.0,0.1,0.1,0.1,206.0,0.47834642,6.866666666666666,4944.0,206.0
168,5.0,110.0,1.0,0.01,0.01,0.01,210.0,0.4876347,7.0,5040.0,210.0
169,5.0,110.0,1.0,0.01,0.01,0.1,210.0,0.4876347,7.0,5040.0,210.0
170,5.0,110.0,1.0,0.01,0.1,0.01,210.0,0.4876347,7.0,5040.0,210.0
171,5.0,110.0,1.0,0.01,0.1,0.1,210.0,0.4876347,7.0,5040.0,210.0
172,5.0,110.0,1.0,0.1,0.01,0.01,210.0,0.4876347,7.0,5040.0,210.0
173,5.0,110.0,1.0,0.1,0.01,0.1,210.0,0.4876347,7.0,5040.0,210.0
174,5.0,110.0,1.0,0.1,0.1,0.01,210.0,0.4876347,7.0,5040.0,210.0
175,5.0,110.0,1.0,0.1,0.1,0.1,210.0,0.4876347,7.0,5040.0,210.0
176,5.0,115.0,1.0,0.01,0.01,0.01,214.0,0.49692298,7.133333333333334,5136.0,214.0
177,5.0,115.0,1.0,0.01,0.01,0.1,214.0,0.49692298,7.133333333333334,5136.0,214.0
178,5.0,115.0,1.0,0.01,0.1,0.01,214.0,0.49692298,7.133333333333334,5136.0,214.0
179,5.0,115.0,1.0,0.01,0.1,0.1,214.0,0.49692298,7.133333333333334,5136.0,214.0
180,5.0,115.0,1.0,0.1,0.01,0.01,214.0,0.49692298,7.133333333333334,5136.0,214.0
181,5.0,115.0,1.0,0.1,0.01,0.1,214.0,0.49692298,7.133333333333334,5136.0,214.0
182,5.0,115.0,1.0,0.1,0.1,0.01,214.0,0.49692298,7.133333333333334,5136.0,214.0
183,5.0,115.0,1.0,0.1,0.1,0.1,214.0,0.49692298,7.133333333333334,5136.0,214.0
184,5.0,120.0,1.0,0.01,0.01,0.01,218.0,0.50621126,7.266666666666667,5232.0,218.0
185,5.0,120.0,1.0,0.01,0.01,0.1,218.0,0.50621126,7.266666666666667,5232.0,218.0
186,5.0,120.0,1.0,0.01,0.1,0.01,218.0,0.50621126,7.266666666666667,5232.0,218.0
187,5.0,120.0,1.0,0.01,0.1,0.1,218.0,0.50621126,7.266666666666667,5232.0,218.0
188,5.0,120.0,1.0,0.1,0.01,0.01,218.0,0.50621126,7.266666666666667,5232.0,218.0
189,5.0,120.0,1.0,0.1,0.01,0.1,218.0,0.50621126,7.266666666666667,5232.0,218.0
190,5.0,120.0,1.0,0.1,0.1,0.01,218.0,0.50621126,7.266666666666667,5232.0,218.0
191,5.0,120.0,1.0,0.1,0.1,0.1,218.0,0.50621126,7.266666666666667,5232.0,218.0
192,5.0,125.0,1.0,0.01,0.01,0.01,221.0,0.51317747,7.366666666666666,5304.0,221.0
193,5.0,125.0,1.0,0.01,0.01,0.1,221.0,0.51317747,7.366666666666666,5304.0,221.0
194,5.0,125.0,1.0,0.01,0.1,0.01,221.0,0.51317747,7.366666666666666,5304.0,221.0
195,5.0,125.0,1.0,0.01,0.1,0.1,221.0,0.51317747,7.366666666666666,5304.0,221.0
196,5.0,125.0,1.0,0.1,0.01,0.01,221.0,0.51317747,7.366666666666666,5304.0,221.0
197,5.0,125.0,1.0,0.1,0.01,0.1,221.0,0.51317747,7.366666666666666,5304.0,221.0
198,5.0,125.0,1.0,0.1,0.1,0.01,221.0,0.51317747,7.366666666666666,5304.0,221.0
199,5.0,125.0,1.0,0.1,0.1,0.1,221.0,0.51317747,7.366666666666666,5304.0,221.0
200,5.0,130.0,1.0,0.01,0.01,0.01,225.0,0.52246575,7.5,5400.0,225.0
201,5.0,130.0,1.0,0.01,0.01,0.1,225.0,0.52246575,7.5,5400.0,225.0
202,5.0,130.0,1.0,0.01,0.1,0.01,225.0,0.52246575,7.5,5400.0,225.0
203,5.0,130.0,1.0,0.01,0.1,0.1,225.0,0.52246575,7.5,5400.0,225.0
204,5.0,130.0,1.0,0.1,0.01,0.01,225.0,0.52246575,7.5,5400.0,225.0
205,5.0,130.0,1.0,0.1,0.01,0.1,225.0,0.52246575,7.5,5400.0,225.0
206,5.0,130.0,1.0,0.1,0.1,0.01,225.0,0.52246575,7.5,5400.0,225.0
207,5.0,130.0,1.0,0.1,0.1,0.1,225.0,0.52246575,7.5,5400.0,225.0
208,5.0,135.0,1.0,0.01,0.01,0.01,228.0,0.52943196,7.6,5472.0,228.0
209,5.0,135.0,1.0,0.01,0.01,0.1,228.0,0.52943196,7.6,5472.0,228.0
210,5.0,135.0,1.0,0.01,0.1,0.01,228.0,0.52943196,7.6,5472.0,228.0
211,5.0,135.0,1.0,0.01,0.1,0.1,228.0,0.52943196,7.6,5472.0,228.0
212,5.0,135.0,1.0,0.1,0.01,0.01,228.0,0.52943196,7.6,5472.0,228.0
213,5.0,135.0,1.0,0.1,0.01,0.1,228.0,0.52943196,7.6,5472.0,228.0
214,5.0,135.0,1.0,0.1,0.1,0.01,228.0,0.52943196,7.6,5472.0,228.0
215,5.0,135.0,1.0,0.1,0.1,0.1,228.0,0.52943196,7.6,5472.0,228.0
216,5.0,140.0,1.0,0.01,0.01,0.01,231.0,0.53639817,7.7,5544.0,231.0
217,5.0,140.0,1.0,0.01,0.01,0.1,231.0,0.53639817,7.7,5544.0,231.0
218,5.0,140.0,1.0,0.01,0.1,0.01,231.0,0.53639817,7.7,5544.0,231.0
219,5.0,140.0,1.0,0.01,0.1,0.1,231.0,0.53639817,7.7,5544.0,231.0
220,5.0,140.0,1.0,0.1,0.01,0.01,231.0,0.53639817,7.7,5544.0,231.0
221,5.0,140.0,1.0,0.1,0.01,0.1,231.0,0.53639817,7.7,5544.0,231.0
222,5.0,140.0,1.0,0.1,0.1,0.01,231.0,0.53639817,7.7,5544.0,231.0
223,5.0,140.0,1.0,0.1,0.1,0.1,231.0,0.53639817,7.7,5544.0,231.0
224,5.0,145.0,1.0,0.01,0.01,0.01,235.0,0.54568645,7.833333333333333,5640.0,235.0
225,5.0,145.0,1.0,0.01,0.01,0.1,235.0,0.54568645,7.833333333333333,5640.0,235.0
226,5.0,145.0,1.0,0.01,0.1,0.01,235.0,0.54568645,7.833333333333333,5640.0,235.0
227,5.0,145.0,1.0,0.01,0.1,0.1,235.0,0.54568645,7.833333333333333,5640.0,235.0
228,5.0,145.0,1.0,0.1,0.01,0.01,235.0,0.54568645,7.833333333333333,5640.0,235.0
229,5.0,145.0,1.0,0.1,0.01,0.1,235.0,0.54568645,7.833333333333333,5640.0,235.0
230,5.0,145.0,1.0,0.1,0.1,0.01,235.0,0.54568645,7.833333333333333,5640.0,235.0
231,5.0,145.0,1.0,0.1,0.1,0.1,235.0,0.54568645,7.833333333333333,5640.0,235.0
232,5.0,150.0,1.0,0.01,0.01,0.01,238.0,0.55265266,7.933333333333334,5712.0,238.0
233,5.0,150.0,1.0,0.01,0.01,0.1,238.0,0.55265266,7.933333333333334,5712.0,238.0
234,5.0,150.0,1.0,0.01,0.1,0.01,238.0,0.55265266,7.933333333333334,5712.0,238.0
235,5.0,150.0,1.0,0.01,0.1,0.1,238.0,0.55265266,7.933333333333334,5712.0,238.0
236,5.0,150.0,1.0,0.1,0.01,0.01,238.0,0.55265266,7.933333333333334,5712.0,238.0
237,5.0,150.0,1.0,0.1,0.01,0.1,238.0,0.55265266,7.933333333333334,5712.0,238.0
238,5.0,150.0,1.0,0.1,0.1,0.01,238.0,0.55265266,7.933333333333334,5712.0,238.0
239,5.0,150.0,1.0,0.1,0.1,0.1,238.0,0.55265266,7.933333333333334,5712.0,238.0
240,5.0,155.0,1.0,0.01,0.01,0.01,241.0,0.55961887,8.033333333333333,5784.0,241.0
241,5.0,155.0,1.0,0.01,0.01,0.1,241.0,0.55961887,8.033333333333333,5784.0,241.0
242,5.0,155.0,1.0,0.01,0.1,0.01,241.0,0.55961887,8.033333333333333,5784.0,241.0
243,5.0,155.0,1.0,0.01,0.1,0.1,241.0,0.55961887,8.033333333333333,5784.0,241.0
244,5.0,155.0,1.0,0.1,0.01,0.01,241.0,0.55961887,8.033333333333333,5784.0,241.0
245,5.0,155.0,1.0,0.1,0.01,0.1,241.0,0.55961887,8.033333333333333,5784.0,241.0
246,5.0,155.0,1.0,0.1,0.1,0.01,241.0,0.55961887,8.033333333333333,5784.0,241.0
247,5.0,155.0,1.0,0.1,0.1,0.1,241.0,0.55961887,8.033333333333333,5784.0,241.0
248,5.0,160.0,1.0,0.01,0.01,0.01,244.0,0.56658508,8.133333333333333,5856.0,244.0
249,5.0,160.0,1.0,0.01,0.01,0.1,244.0,0.56658508,8.133333333333333,5856.0,244.0
250,5.0,160.0,1.0,0.01,0.1,0.01,244.0,0.56658508,8.133333333333333,5856.0,244.0
251,5.0,160.0,1.0,0.01,0.1,0.1,244.0,0.56658508,8.133333333333333,5856.0,244.0
252,5.0,160.0,1.0,0.1,0.01,0.01,244.0,0.56658508,8.133333333333333,5856.0,244.0
253,5.0,160.0,1.0,0.1,0.01,0.1,244.0,0.56658508,8.133333333333333,5856.0,244.0
254,5.0,160.0,1.0,0.1,0.1,0.01,244.0,0.56658508,8.133333333333333,5856.0,244.0
255,5.0,160.0,1.0,0.1,0.1,0.1,244.0,0.56658508,8.133333333333333,5856.0,244.0
256,5.0,165.0,1.0,0.01,0.01,0.01,247.0,0.57355129,8.233333333333333,5928.0,247.0
257,5.0,165.0,1.0,0.01,0.01,0.1,247.0,0.57355129,8.233333333333333,5928.0,247.0
258,5.0,165.0,1.0,0.01,0.1,0.01,247.0,0.57355129,8.233333333333333,5928.0,247.0
259,5.0,165.0,1.0,0.01,0.1,0.1,247.0,0.57355129,8.233333333333333,5928.0,247.0
260,5.0,165.0,1.0,0.1,0.01,0.01,247.0,0.57355129,8.233333333333333,5928.0,247.0
261,5.0,165.0,1.0,0.1,0.01,0.1,247.0,0.57355129,8.233333333333333,5928.0,247.0
262,5.0,165.0,1.0,0.1,0.1,0.01,247.0,0.57355129,8.233333333333333,5928.0,247.0
263,5.0,165.0,1.0,0.1,0.1,0.1,247.0,0.57355129,8.233333333333333,5928.0,247.0
264,5.0,170.0,1.0,0.01,0.01,0.01,250.0,0.5805175,8.333333333333334,6000.0,250.0
265,5.0,170.0,1.0,0.01,0.01,0.1,250.0,0.5805175,8.333333333333334,6000.0,250.0
266,5.0,170.0,1.0,0.01,0.1,0.01,250.0,0.5805175,8.333333333333334,6000.0,250.0
267,5.0,170.0,1.0,0.01,0.1,0.1,250.0,0.5805175,8.333333333333334,6000.0,250.0
268,5.0,170.0,1.0,0.1,0.01,0.01,250.0,0.5805175,8.333333333333334,6000.0,250.0
