,B_VALUE,C_VALUE,BETA1,BETA2,BETA3,BETA4,transactions,ETH,hours,days
66,100,100,1,0.1,14,0.01,429,0.99616803,429,17.875
67,100,100,1,0.1,14,0.05,314,0.72912998,314,13.08333333
68,100,100,1,0.1,14,0.1,236,0.54800852,236,9.833333333
69,100,100,1,0.1,15,0.01,455,1.05654185,455,18.95833333
70,100,100,1,0.1,15,0.05,397,0.92186179,397,16.54166667
71,100,100,1,0.1,15,0.1,343,0.79647001,343,14.29166667
72,100,100,1,0.1,16,0.01,470,1.0913729,470,19.58333333
73,100,100,1,0.1,16,0.05,458,1.06350806,458,19.08333333
74,100,100,1,0.1,16,0.1,443,1.02867701,443,18.45833333
75,100,100,1,0.1,17,0.01,472,1.09601704,472,19.66666667
76,100,100,1,0.1,17,0.05,471,1.09369497,471,19.625
77,100,100,1,0.1,17,0.1,469,1.08905083,469,19.54166667
78,100,100,1,0.1,18,0.01,473,1.09833911,473,19.70833333
79,100,100,1,0.1,18,0.05,473,1.09833911,473,19.70833333
80,100,100,1,0.1,18,0.1,472,1.09601704,472,19.66666667
81,100,150,1,0.01,10,0.01,1034,2.40102038,1034,43.08333333
82,100,150,1,0.01,10,0.05,247,0.57355129,247,10.29166667
83,100,150,1,0.01,10,0.1,127,0.29490289,127,5.291666667
84,100,150,1,0.01,11,0.01,1214,2.81899298,1214,50.58333333
85,100,150,1,0.01,11,0.05,301,0.69894307,301,12.54166667
86,100,150,1,0.01,11,0.1,155,0.35992085,155,6.458333333
87,100,150,1,0.01,12,0.01,1470,3.4134429,1470,61.25
88,100,150,1,0.01,12,0.05,383,0.88935281,383,15.95833333
89,100,150,1,0.01,12,0.1,199,0.46209193,199,8.291666667
90,100,150,1,0.01,13,0.01,1862,4.32369434,1862,77.58333333
91,100,150,1,0.01,13,0.05,527,1.22373089,527,21.95833333
92,100,150,1,0.01,13,0.1,278,0.64553546,278,11.58333333
93,100,150,1,0.01,14,0.01,2526,5.86554882,2526,105.25
94,100,150,1,0.01,14,0.05,840,1.9505388,840,35
95,100,150,1,0.01,14,0.1,458,1.06350806,458,19.08333333
96,100,150,1,0.01,15,0.01,3676,8.53592932,3676,153.1666667
97,100,150,1,0.01,15,0.05,1750,4.0636225,1750,72.91666667
98,100,150,1,0.01,15,0.1,1058,2.45675006,1058,44.08333333
99,100,150,1,0.01,16,0.01,4758,11.04840906,4758,198.25
100,100,150,1,0.01,16,0.05,3813,8.85405291,3813,158.875
101,100,150,1,0.01,16,0.1,3055,7.09392385,3055,127.2916667
102,100,150,1,0.01,17,0.01,5036,11.69394452,5036,209.8333333
103,100,150,1,0.01,17,0.05,4895,11.36653265,4895,203.9583333
104,100,150,1,0.01,17,0.1,4729,10.98106903,4729,197.0416667
105,100,150,1,0.01,18,0.01,5069,11.77057283,5069,211.2083333
106,100,150,1,0.01,18,0.05,5054,11.73574178,5054,210.5833333
107,100,150,1,0.01,18,0.1,5036,11.69394452,5036,209.8333333
108,100,150,1,0.05,10,0.01,570,1.3235799,570,23.75
109,100,150,1,0.05,10,0.05,207,0.48066849,207,8.625
110,100,150,1,0.05,10,0.1,116,0.26936012,116,4.833333333
111,100,150,1,0.05,11,0.01,621,1.44200547,621,25.875
112,100,150,1,0.05,11,0.05,243,0.56426301,243,10.125
113,100,150,1,0.05,11,0.1,138,0.32044566,138,5.75
114,100,150,1,0.05,12,0.01,681,1.58132967,681,28.375
115,100,150,1,0.05,12,0.05,294,0.68268858,294,12.25
116,100,150,1,0.05,12,0.1,172,0.39939604,172,7.166666667
117,100,150,1,0.05,13,0.01,755,1.75316285,755,31.45833333
118,100,150,1,0.05,13,0.05,373,0.86613211,373,15.54166667
119,100,150,1,0.05,13,0.1,228,0.52943196,228,9.5
120,100,150,1,0.05,14,0.01,845,1.96214915,845,35.20833333
121,100,150,1,0.05,14,0.05,506,1.17496742,506,21.08333333
122,100,150,1,0.05,14,0.1,337,0.78253759,337,14.04166667
123,100,150,1,0.05,15,0.01,943,2.18971201,943,39.29166667
124,100,150,1,0.05,15,0.05,736,1.70904352,736,30.66666667
125,100,150,1,0.05,15,0.1,577,1.33983439,577,24.04166667
126,100,150,1,0.05,16,0.01,1002,2.32671414,1002,41.75
127,100,150,1,0.05,16,0.05,952,2.21061064,952,39.66666667
128,100,150,1,0.05,16,0.1,897,2.08289679,897,37.375
129,100,150,1,0.05,17,0.01,1013,2.35225691,1013,42.20833333
130,100,150,1,0.05,17,0.05,1008,2.34064656,1008,42
131,100,150,1,0.05,17,0.1,1000,2.32207,1000,41.66666667
132,100,150,1,0.05,18,0.01,1015,2.35690105,1015,42.29166667
133,100,150,1,0.05,18,0.05,1014,2.35457898,1014,42.25
134,100,150,1,0.05,18,0.1,1013,2.35225691,1013,42.20833333
135,100,150,1,0.1,10,0.01,365,0.84755555,365,15.20833333
136,100,150,1,0.1,10,0.05,172,0.39939604,172,7.166666667
137,100,150,1,0.1,10,0.1,104,0.24149528,104,4.333333333
138,100,150,1,0.1,11,0.01,385,0.89399695,385,16.04166667
139,100,150,1,0.1,11,0.05,196,0.45512572,196,8.166666667
140,100,150,1,0.1,11,0.1,122,0.28329254,122,5.083333333
141,100,150,1,0.1,12,0.01,408,0.94740456,408,17
142,100,150,1,0.1,12,0.05,228,0.52943196,228,9.5
143,100,150,1,0.1,12,0.1,147,0.34134429,147,6.125
144,100,150,1,0.1,13,0.01,433,1.00545631,433,18.04166667
145,100,150,1,0.1,13,0.05,273,0.63392511,273,11.375
146,100,150,1,0.1,13,0.1,187,0.43422709,187,7.791666667
147,100,150,1,0.1,14,0.01,461,1.07047427,461,19.20833333
148,100,150,1,0.1,14,0.05,338,0.78485966,338,14.08333333
149,100,150,1,0.1,14,0.1,253,0.58748371,253,10.54166667
150,100,150,1,0.1,15,0.01,489,1.13549223,489,20.375
151,100,150,1,0.1,15,0.05,427,0.99152389,427,17.79166667
152,100,150,1,0.1,15,0.1,368,0.85452176,368,15.33333333
153,100,150,1,0.1,16,0.01,504,1.17032328,504,21
154,100,150,1,0.1,16,0.05,491,1.14013637,491,20.45833333
155,100,150,1,0.1,16,0.1,476,1.10530532,476,19.83333333
156,100,150,1,0.1,17,0.01,507,1.17728949,507,21.125
157,100,150,1,0.1,17,0.05,506,1.17496742,506,21.08333333
158,100,150,1,0.1,17,0.1,504,1.17032328,504,21
159,100,150,1,0.1,18,0.01,508,1.17961156,508,21.16666667
160,100,150,1,0.1,18,0.05,508,1.17961156,508,21.16666667
161,100,150,1,0.1,18,0.1,507,1.17728949,507,21.125
162,100,200,1,0.01,10,0.01,1094,2.54034458,1094,45.58333333
163,100,200,1,0.01,10,0.05,262,0.60838234,262,10.91666667
164,100,200,1,0.01,10,0.1,134,0.31115738,134,5.583333333
165,100,200,1,0.01,11,0.01,1284,2.98153788,1284,53.5
166,100,200,1,0.01,11,0.05,318,0.73841826,318,13.25
167,100,200,1,0.01,11,0.1,164,0.38081948,164,6.833333333
168,100,200,1,0.01,12,0.01,1555,3.61081885,1555,64.79166667
169,100,200,1,0.01,12,0.05,405,0.94043835,405,16.875
170,100,200,1,0.01,12,0.1,211,0.48995677,211,8.791666667
171,100,200,1,0.01,13,0.01,1970,4.5744779,1970,82.08333333
172,100,200,1,0.01,13,0.05,558,1.29571506,558,23.25
173,100,200,1,0.01,13,0.1,295,0.68501065,295,12.29166667
174,100,200,1,0.01,14,0.01,2673,6.20689311,2673,111.375
175,100,200,1,0.01,14,0.05,889,2.06432023,889,37.04166667
176,100,200,1,0.01,14,0.1,485,1.12620395,485,20.20833333
177,100,200,1,0.01,15,0.01,3890,9.0328523,3890,162.0833333
178,100,200,1,0.01,15,0.05,1852,4.30047364,1852,77.16666667
179,100,200,1,0.01,15,0.1,1119,2.59839633,1119,46.625
180,100,200,1,0.01,16,0.01,5035,11.69162245,5035,209.7916667
181,100,200,1,0.01,16,0.05,4035,9.36955245,4035,168.125
182,100,200,1,0.01,16,0.1,3233,7.50725231,3233,134.7083333
183,100,200,1,0.01,17,0.01,5329,12.37431103,5329,222.0416667
184,100,200,1,0.01,17,0.05,5180,12.0283226,5180,215.8333333
185,100,200,1,0.01,17,0.1,5004,11.61963828,5004,208.5
186,100,200,1,0.01,18,0.01,5364,12.45558348,5364,223.5
187,100,200,1,0.01,18,0.05,5348,12.41843036,5348,222.8333333
188,100,200,1,0.01,18,0.1,5329,12.37431103,5329,222.0416667
189,100,200,1,0.05,10,0.01,603,1.40020821,603,25.125
190,100,200,1,0.05,10,0.05,219,0.50853333,219,9.125
191,100,200,1,0.05,10,0.1,122,0.28329254,122,5.083333333
192,100,200,1,0.05,11,0.01,657,1.52559999,657,27.375
193,100,200,1,0.05,11,0.05,257,0.59677199,257,10.70833333
194,100,200,1,0.05,11,0.1,146,0.33902222,146,6.083333333
195,100,200,1,0.05,12,0.01,721,1.67421247,721,30.04166667
196,100,200,1,0.05,12,0.05,311,0.72216377,311,12.95833333
197,100,200,1,0.05,12,0.1,182,0.42261674,182,7.583333333
198,100,200,1,0.05,13,0.01,799,1.85533393,799,33.29166667
199,100,200,1,0.05,13,0.05,394,0.91489558,394,16.41666667
200,100,200,1,0.05,13,0.1,242,0.56194094,242,10.08333333
201,100,200,1,0.05,14,0.01,894,2.07593058,894,37.25
202,100,200,1,0.05,14,0.05,535,1.24230745,535,22.29166667
203,100,200,1,0.05,14,0.1,356,0.82665692,356,14.83333333
204,100,200,1,0.05,15,0.01,998,2.31742586,998,41.58333333
205,100,200,1,0.05,15,0.05,778,1.80657046,778,32.41666667
206,100,200,1,0.05,15,0.1,611,1.41878477,611,25.45833333
207,100,200,1,0.05,16,0.01,1060,2.4613942,1060,44.16666667
208,100,200,1,0.05,16,0.05,1007,2.33832449,1007,41.95833333
209,100,200,1,0.05,16,0.1,949,2.20364443,949,39.54166667
210,100,200,1,0.05,17,0.01,1072,2.48925904,1072,44.66666667
211,100,200,1,0.05,17,0.05,1066,2.47532662,1066,44.41666667
212,100,200,1,0.05,17,0.1,1059,2.45907213,1059,44.125
213,100,200,1,0.05,18,0.01,1074,2.49390318,1074,44.75
214,100,200,1,0.05,18,0.05,1073,2.49158111,1073,44.70833333
215,100,200,1,0.05,18,0.1,1072,2.48925904,1072,44.66666667
216,100,200,1,0.1,10,0.01,386,0.89631902,386,16.08333333
217,100,200,1,0.1,10,0.05,182,0.42261674,182,7.583333333
218,100,200,1,0.1,10,0.1,110,0.2554277,110,4.583333333
219,100,200,1,0.1,11,0.01,408,0.94740456,408,17
220,100,200,1,0.1,11,0.05,208,0.48299056,208,8.666666667
221,100,200,1,0.1,11,0.1,129,0.29954703,129,5.375
222,100,200,1,0.1,12,0.01,432,1.00313424,432,18
223,100,200,1,0.1,12,0.05,242,0.56194094,242,10.08333333
224,100,200,1,0.1,12,0.1,156,0.36224292,156,6.5
225,100,200,1,0.1,13,0.01,458,1.06350806,458,19.08333333
226,100,200,1,0.1,13,0.05,289,0.67107823,289,12.04166667
227,100,200,1,0.1,13,0.1,197,0.45744779,197,8.208333333
228,100,200,1,0.1,14,0.01,488,1.13317016,488,20.33333333
229,100,200,1,0.1,14,0.05,357,0.82897899,357,14.875
230,100,200,1,0.1,14,0.1,268,0.62231476,268,11.16666667
231,100,200,1,0.1,15,0.01,518,1.20283226,518,21.58333333
232,100,200,1,0.1,15,0.05,452,1.04957564,452,18.83333333
233,100,200,1,0.1,15,0.1,389,0.90328523,389,16.20833333
234,100,200,1,0.1,16,0.01,534,1.23998538,534,22.25
235,100,200,1,0.1,16,0.05,520,1.2074764,520,21.66666667
236,100,200,1,0.1,16,0.1,504,1.17032328,504,21
237,100,200,1,0.1,17,0.01,537,1.24695159,537,22.375
238,100,200,1,0.1,17,0.05,535,1.24230745,535,22.29166667
239,100,200,1,0.1,17,0.1,533,1.23766331,533,22.20833333
240,100,200,1,0.1,18,0.01,537,1.24695159,537,22.375
241,100,200,1,0.1,18,0.05,537,1.24695159,537,22.375
242,100,200,1,0.1,18,0.1,537,1.24695159,537,22.375
243,100,250,1,0.01,10,0.01,1147,2.66341429,1147,47.79166667
244,100,250,1,0.01,10,0.05,274,0.63624718,274,11.41666667
245,100,250,1,0.01,10,0.1,141,0.32741187,141,5.875
246,100,250,1,0.01,11,0.01,1347,3.12782829,1347,56.125
247,100,250,1,0.01,11,0.05,333,0.77324931,333,13.875
248,100,250,1,0.01,11,0.1,172,0.39939604,172,7.166666667
249,100,250,1,0.01,12,0.01,1631,3.78729617,1631,67.95833333
250,100,250,1,0.01,12,0.05,425,0.98687975,425,17.70833333
251,100,250,1,0.01,12,0.1,221,0.51317747,221,9.208333333
252,100,250,1,0.01,13,0.01,2066,4.79739662,2066,86.08333333
253,100,250,1,0.01,13,0.05,585,1.35841095,585,24.375
254,100,250,1,0.01,13,0.1,309,0.71751963,309,12.875
255,100,250,1,0.01,14,0.01,2802,6.50644014,2802,116.75
256,100,250,1,0.01,14,0.05,932,2.16416924,932,38.83333333
257,100,250,1,0.01,14,0.1,508,1.17961156,508,21.16666667
258,100,250,1,0.01,15,0.01,4079,9.47172353,4079,169.9583333
259,100,250,1,0.01,15,0.05,1941,4.50713787,1941,80.875
260,100,250,1,0.01,15,0.1,1173,2.72378811,1173,48.875
261,100,250,1,0.01,16,0.01,5279,12.25820753,5279,219.9583333
262,100,250,1,0.01,16,0.05,4231,9.82467817,4231,176.2916667
263,100,250,1,0.01,16,0.1,3389,7.86949523,3389,141.2083333
264,100,250,1,0.01,17,0.01,5587,12.97340509,5587,232.7916667
265,100,250,1,0.01,17,0.05,5431,12.61116217,5431,226.2916667
266,100,250,1,0.01,17,0.1,5247,12.18390129,5247,218.625
267,100,250,1,0.01,18,0.01,5624,13.05932168,5624,234.3333333
268,100,250,1,0.01,18,0.05,5607,13.01984649,5607,233.625
269,100,250,1,0.01,18,0.1,5587,12.97340509,5587,232.7916667
270,100,250,1,0.05,10,0.01,632,1.46754824,632,26.33333333
271,100,250,1,0.05,10,0.05,230,0.5340761,230,9.583333333
272,100,250,1,0.05,10,0.1,128,0.29722496,128,5.333333333
273,100,250,1,0.05,11,0.01,688,1.59758416,688,28.66666667
274,100,250,1,0.05,11,0.05,270,0.6269589,270,11.25
275,100,250,1,0.05,11,0.1,153,0.35527671,153,6.375
276,100,250,1,0.05,12,0.01,756,1.75548492,756,31.5
277,100,250,1,0.05,12,0.05,327,0.75931689,327,13.625
278,100,250,1,0.05,12,0.1,191,0.44351537,191,7.958333333
279,100,250,1,0.05,13,0.01,837,1.94357259,837,34.875
280,100,250,1,0.05,13,0.05,414,0.96133698,414,17.25
281,100,250,1,0.05,13,0.1,253,0.58748371,253,10.54166667
282,100,250,1,0.05,14,0.01,937,2.17577959,937,39.04166667
283,100,250,1,0.05,14,0.05,561,1.30268127,561,23.375
284,100,250,1,0.05,14,0.1,374,0.86845418,374,15.58333333
285,100,250,1,0.05,15,0.01,1047,2.43120729,1047,43.625
286,100,250,1,0.05,15,0.05,816,1.89480912,816,34
287,100,250,1,0.05,15,0.1,640,1.4861248,640,26.66666667
288,100,250,1,0.05,16,0.01,1111,2.57981977,1111,46.29166667
289,100,250,1,0.05,16,0.05,1056,2.45210592,1056,44
290,100,250,1,0.05,16,0.1,995,2.31045965,995,41.45833333
291,100,250,1,0.05,17,0.01,1124,2.61000668,1124,46.83333333
292,100,250,1,0.05,17,0.05,1118,2.59607426,1118,46.58333333
293,100,250,1,0.05,17,0.1,1110,2.5774977,1110,46.25
294,100,250,1,0.05,18,0.01,1126,2.61465082,1126,46.91666667
295,100,250,1,0.05,18,0.05,1125,2.61232875,1125,46.875
296,100,250,1,0.05,18,0.1,1124,2.61000668,1124,46.83333333
297,100,250,1,0.1,10,0.01,405,0.94043835,405,16.875
298,100,250,1,0.1,10,0.05,191,0.44351537,191,7.958333333
299,100,250,1,0.1,10,0.1,115,0.26703805,115,4.791666667
300,100,250,1,0.1,11,0.01,427,0.99152389,427,17.79166667
301,100,250,1,0.1,11,0.05,218,0.50621126,218,9.083333333
302,100,250,1,0.1,11,0.1,135,0.31347945,135,5.625
303,100,250,1,0.1,12,0.01,452,1.04957564,452,18.83333333
304,100,250,1,0.1,12,0.05,253,0.58748371,253,10.54166667
305,100,250,1,0.1,12,0.1,164,0.38081948,164,6.833333333
306,100,250,1,0.1,13,0.01,480,1.1145936,480,20
307,100,250,1,0.1,13,0.05,303,0.70358721,303,12.625
308,100,250,1,0.1,13,0.1,207,0.48066849,207,8.625
309,100,250,1,0.1,14,0.01,512,1.18889984,512,21.33333333
310,100,250,1,0.1,14,0.05,375,0.87077625,375,15.625
311,100,250,1,0.1,14,0.1,281,0.65250167,281,11.70833333
312,100,250,1,0.1,15,0.01,543,1.26088401,543,22.625
313,100,250,1,0.1,15,0.05,473,1.09833911,473,19.70833333
314,100,250,1,0.1,15,0.1,408,0.94740456,408,17
315,100,250,1,0.1,16,0.01,560,1.3003592,560,23.33333333
316,100,250,1,0.1,16,0.05,545,1.26552815,545,22.70833333
317,100,250,1,0.1,16,0.1,528,1.22605296,528,22
318,100,250,1,0.1,17,0.01,563,1.30732541,563,23.45833333
319,100,250,1,0.1,17,0.05,561,1.30268127,561,23.375
320,100,250,1,0.1,17,0.1,559,1.29803713,559,23.29166667
321,100,250,1,0.1,18,0.01,563,1.30732541,563,23.45833333
322,100,250,1,0.1,18,0.05,563,1.30732541,563,23.45833333
323,100,250,1,0.1,18,0.1,563,1.30732541,563,23.45833333
324,100,300,1,0.01,10,0.01,1195,2.77487365,1195,49.79166667
325,100,300,1,0.01,10,0.05,286,0.66411202,286,11.91666667
326,100,300,1,0.01,10,0.1,147,0.34134429,147,6.125
327,100,300,1,0.01,11,0.01,1403,3.25786421,1403,58.45833333
328,100,300,1,0.01,11,0.05,347,0.80575829,347,14.45833333
329,100,300,1,0.01,11,0.1,179,0.41565053,179,7.458333333
330,100,300,1,0.01,12,0.01,1699,3.94519693,1699,70.79166667
331,100,300,1,0.01,12,0.05,443,1.02867701,443,18.45833333
332,100,300,1,0.01,12,0.1,230,0.5340761,230,9.583333333
333,100,300,1,0.01,13,0.01,2152,4.99709464,2152,89.66666667
334,100,300,1,0.01,13,0.05,610,1.4164627,610,25.41666667
335,100,300,1,0.01,13,0.1,322,0.74770654,322,13.41666667
336,100,300,1,0.01,14,0.01,2920,6.7804444,2920,121.6666667
337,100,300,1,0.01,14,0.05,971,2.25472997,971,40.45833333
338,100,300,1,0.01,14,0.1,529,1.22837503,529,22.04166667
339,100,300,1,0.01,15,0.01,4249,9.86647543,4249,177.0416667
340,100,300,1,0.01,15,0.05,2023,4.69754761,2023,84.29166667
341,100,300,1,0.01,15,0.1,1222,2.83756954,1222,50.91666667
342,100,300,1,0.01,16,0.01,5500,12.771385,5500,229.1666667
343,100,300,1,0.01,16,0.05,4407,10.23336249,4407,183.625
344,100,300,1,0.01,16,0.1,3531,8.19922917,3531,147.125
345,100,300,1,0.01,17,0.01,5821,13.51676947,5821,242.5416667
346,100,300,1,0.01,17,0.05,5658,13.13827206,5658,235.75
347,100,300,1,0.01,17,0.1,5466,12.69243462,5466,227.75
348,100,300,1,0.01,18,0.01,5859,13.60500813,5859,244.125
349,100,300,1,0.01,18,0.05,5842,13.56553294,5842,243.4166667
350,100,300,1,0.01,18,0.1,5820,13.5144474,5820,242.5
351,100,300,1,0.05,10,0.01,659,1.53024413,659,27.45833333
352,100,300,1,0.05,10,0.05,239,0.55497473,239,9.958333333
353,100,300,1,0.05,10,0.1,133,0.30883531,133,5.541666667
354,100,300,1,0.05,11,0.01,717,1.66492419,717,29.875
355,100,300,1,0.05,11,0.05,281,0.65250167,281,11.70833333
356,100,300,1,0.05,11,0.1,160,0.3715312,160,6.666666667
357,100,300,1,0.05,12,0.01,787,1.82746909,787,32.79166667
358,100,300,1,0.05,12,0.05,340,0.7895038,340,14.16666667
359,100,300,1,0.05,12,0.1,199,0.46209193,199,8.291666667
360,100,300,1,0.05,13,0.01,872,2.02484504,872,36.33333333
361,100,300,1,0.05,13,0.05,431,1.00081217,431,17.95833333
362,100,300,1,0.05,13,0.1,264,0.61302648,264,11
363,100,300,1,0.05,14,0.01,976,2.26634032,976,40.66666667
364,100,300,1,0.05,14,0.05,584,1.35608888,584,24.33333333
365,100,300,1,0.05,14,0.1,389,0.90328523,389,16.20833333
366,100,300,1,0.05,15,0.01,1090,2.5310563,1090,45.41666667
367,100,300,1,0.05,15,0.05,850,1.9737595,850,35.41666667
368,100,300,1,0.05,15,0.1,667,1.54882069,667,27.79166667
369,100,300,1,0.05,16,0.01,1158,2.68895706,1158,48.25
370,100,300,1,0.05,16,0.05,1100,2.554277,1100,45.83333333
371,100,300,1,0.05,16,0.1,1036,2.40566452,1036,43.16666667
372,100,300,1,0.05,17,0.01,1171,2.71914397,1171,48.79166667
373,100,300,1,0.05,17,0.05,1165,2.70521155,1165,48.54166667
374,100,300,1,0.05,17,0.1,1156,2.68431292,1156,48.16666667
375,100,300,1,0.05,18,0.01,1173,2.72378811,1173,48.875
376,100,300,1,0.05,18,0.05,1172,2.72146604,1172,48.83333333
377,100,300,1,0.05,18,0.1,1171,2.71914397,1171,48.79166667
378,100,300,1,0.1,10,0.01,422,0.97991354,422,17.58333333
379,100,300,1,0.1,10,0.05,199,0.46209193,199,8.291666667
380,100,300,1,0.1,10,0.1,120,0.2786484,120,5
381,100,300,1,0.1,11,0.01,445,1.03332115,445,18.54166667
382,100,300,1,0.1,11,0.05,227,0.52710989,227,9.458333333
383,100,300,1,0.1,11,0.1,141,0.32741187,141,5.875
384,100,300,1,0.1,12,0.01,471,1.09369497,471,19.625
385,100,300,1,0.1,12,0.05,264,0.61302648,264,11
386,100,300,1,0.1,12,0.1,170,0.3947519,170,7.083333333
387,100,300,1,0.1,13,0.01,501,1.16335707,501,20.875
388,100,300,1,0.1,13,0.05,315,0.73145205,315,13.125
389,100,300,1,0.1,13,0.1,216,0.50156712,216,9
390,100,300,1,0.1,14,0.01,533,1.23766331,533,22.20833333
391,100,300,1,0.1,14,0.05,390,0.9056073,390,16.25
392,100,300,1,0.1,14,0.1,292,0.67804444,292,12.16666667
393,100,300,1,0.1,15,0.01,565,1.31196955,565,23.54166667
394,100,300,1,0.1,15,0.05,493,1.14478051,493,20.54166667
395,100,300,1,0.1,15,0.1,425,0.98687975,425,17.70833333
396,100,300,1,0.1,16,0.01,583,1.35376681,583,24.29166667
397,100,300,1,0.1,16,0.05,568,1.31893576,568,23.66666667
398,100,300,1,0.1,16,0.1,550,1.2771385,550,22.91666667
399,100,300,1,0.1,17,0.01,586,1.36073302,586,24.41666667
400,100,300,1,0.1,17,0.05,585,1.35841095,585,24.375
401,100,300,1,0.1,17,0.1,583,1.35376681,583,24.29166667
402,100,300,1,0.1,18,0.01,587,1.36305509,587,24.45833333
403,100,300,1,0.1,18,0.05,587,1.36305509,587,24.45833333
404,100,300,1,0.1,18,0.1,586,1.36073302,586,24.41666667
405,100,350,1,0.01,10,0.01,1239,2.87704473,1239,51.625
406,100,350,1,0.01,10,0.05,296,0.68733272,296,12.33333333
407,100,350,1,0.01,10,0.1,152,0.35295464,152,6.333333333
408,100,350,1,0.01,11,0.01,1455,3.37861185,1455,60.625
409,100,350,1,0.01,11,0.05,360,0.8359452,360,15
410,100,350,1,0.01,11,0.1,186,0.43190502,186,7.75
