,B_VALUE,C_VALUE,BETA1,BETA2,BETA3,BETA4,transactions,ETH,hours,days
7515,350.0,200.0,1.0,0.1,13.0,0.01,51.0,0.11842557,4504.0,187.66666666666666
7516,350.0,200.0,1.0,0.1,13.0,0.05,47.0,0.10913729,4197.0,174.875
7517,350.0,200.0,1.0,0.1,13.0,0.1,45.0,0.10449315,4051.0,168.79166666666666
7518,350.0,200.0,1.0,0.1,14.0,0.01,50.0,0.1161035,4240.0,176.66666666666666
7519,350.0,200.0,1.0,0.1,14.0,0.05,52.0,0.12074764,4064.0,169.33333333333334
7520,350.0,200.0,1.0,0.1,14.0,0.1,51.0,0.11842557,3964.0,165.16666666666666
7521,350.0,200.0,1.0,0.1,15.0,0.01,51.0,0.11842557,4501.0,187.54166666666666
7522,350.0,200.0,1.0,0.1,15.0,0.05,49.0,0.11378143,3851.0,160.45833333333334
7523,350.0,200.0,1.0,0.1,15.0,0.1,52.0,0.12074764,3939.0,164.125
7524,350.0,200.0,1.0,0.1,16.0,0.01,49.0,0.11378143,4568.0,190.33333333333334
7525,350.0,200.0,1.0,0.1,16.0,0.05,50.0,0.1161035,4134.0,172.25
7526,350.0,200.0,1.0,0.1,16.0,0.1,49.0,0.11378143,4132.0,172.16666666666666
7527,350.0,200.0,1.0,0.1,17.0,0.01,53.0,0.12306971,4102.0,170.91666666666666
7528,350.0,200.0,1.0,0.1,17.0,0.05,52.0,0.12074764,4257.0,177.375
7529,350.0,200.0,1.0,0.1,17.0,0.1,50.0,0.1161035,4417.0,184.04166666666666
7530,350.0,200.0,1.0,0.1,18.0,0.01,50.0,0.1161035,4214.0,175.58333333333334
7531,350.0,200.0,1.0,0.1,18.0,0.05,50.0,0.1161035,4678.0,194.91666666666666
7532,350.0,200.0,1.0,0.1,18.0,0.1,52.0,0.12074764,4093.0,170.54166666666666
7533,350.0,250.0,1.0,0.01,10.0,0.01,461.0,1.07047427,36985.0,1541.0416666666667
7534,350.0,250.0,1.0,0.01,10.0,0.05,301.0,0.69894307,24418.0,1017.4166666666666
7535,350.0,250.0,1.0,0.01,10.0,0.1,205.0,0.47602435,17866.0,744.4166666666666
7536,350.0,250.0,1.0,0.01,11.0,0.01,468.0,1.08672876,37736.0,1572.3333333333333
7537,350.0,250.0,1.0,0.01,11.0,0.05,327.0,0.75931689,25893.0,1078.875
7538,350.0,250.0,1.0,0.01,11.0,0.1,238.0,0.55265266,19639.0,818.2916666666666
7539,350.0,250.0,1.0,0.01,12.0,0.01,475.0,1.10298325,38753.0,1614.7083333333333
7540,350.0,250.0,1.0,0.01,12.0,0.05,354.0,0.82201278,29589.0,1232.875
7541,350.0,250.0,1.0,0.01,12.0,0.1,269.0,0.62463683,21893.0,912.2083333333334
7542,350.0,250.0,1.0,0.01,13.0,0.01,492.0,1.14245844,40291.0,1678.7916666666667
7543,350.0,250.0,1.0,0.01,13.0,0.05,385.0,0.89399695,33483.0,1395.125
7544,350.0,250.0,1.0,0.01,13.0,0.1,312.0,0.72448584,26024.0,1084.3333333333333
7545,350.0,250.0,1.0,0.01,14.0,0.01,493.0,1.14478051,42533.0,1772.2083333333333
7546,350.0,250.0,1.0,0.01,14.0,0.05,437.0,1.01474459,35744.0,1489.3333333333333
7547,350.0,250.0,1.0,0.01,14.0,0.1,381.0,0.88470867,30239.0,1259.9583333333333
7548,350.0,250.0,1.0,0.01,15.0,0.01,504.0,1.17032328,44530.0,1855.4166666666667
7549,350.0,250.0,1.0,0.01,15.0,0.05,482.0,1.11923774,40132.0,1672.1666666666667
7550,350.0,250.0,1.0,0.01,15.0,0.1,450.0,1.0449315,37612.0,1567.1666666666667
7551,350.0,250.0,1.0,0.01,16.0,0.01,526.0,1.22140882,43512.0,1813.0
7552,350.0,250.0,1.0,0.01,16.0,0.05,508.0,1.17961156,42494.0,1770.5833333333333
7553,350.0,250.0,1.0,0.01,16.0,0.1,505.0,1.17264535,41786.0,1741.0833333333333
7554,350.0,250.0,1.0,0.01,17.0,0.01,518.0,1.20283226,42313.0,1763.0416666666667
7555,350.0,250.0,1.0,0.01,17.0,0.05,517.0,1.20051019,43185.0,1799.375
7556,350.0,250.0,1.0,0.01,17.0,0.1,506.0,1.17496742,43362.0,1806.75
7557,350.0,250.0,1.0,0.01,18.0,0.01,517.0,1.20051019,44300.0,1845.8333333333333
7558,350.0,250.0,1.0,0.01,18.0,0.05,516.0,1.19818812,44358.0,1848.25
7559,350.0,250.0,1.0,0.01,18.0,0.1,521.0,1.20979847,43405.0,1808.5416666666667
7560,350.0,250.0,1.0,0.05,10.0,0.01,99.0,0.22988493,8251.0,343.7916666666667
7561,350.0,250.0,1.0,0.05,10.0,0.05,93.0,0.21595251,7574.0,315.5833333333333
7562,350.0,250.0,1.0,0.05,10.0,0.1,79.0,0.18344353,6856.0,285.6666666666667
7563,350.0,250.0,1.0,0.05,11.0,0.01,99.0,0.22988493,8438.0,351.5833333333333
7564,350.0,250.0,1.0,0.05,11.0,0.05,95.0,0.22059665,8096.0,337.3333333333333
7565,350.0,250.0,1.0,0.05,11.0,0.1,84.0,0.19505388,7061.0,294.2083333333333
7566,350.0,250.0,1.0,0.05,12.0,0.01,102.0,0.23685114,8066.0,336.0833333333333
7567,350.0,250.0,1.0,0.05,12.0,0.05,94.0,0.21827458,8376.0,349.0
7568,350.0,250.0,1.0,0.05,12.0,0.1,88.0,0.20434216,7406.0,308.5833333333333
7569,350.0,250.0,1.0,0.05,13.0,0.01,100.0,0.232207,9001.0,375.0416666666667
7570,350.0,250.0,1.0,0.05,13.0,0.05,100.0,0.232207,8132.0,338.8333333333333
7571,350.0,250.0,1.0,0.05,13.0,0.1,93.0,0.21595251,7712.0,321.3333333333333
7572,350.0,250.0,1.0,0.05,14.0,0.01,101.0,0.23452907,8320.0,346.6666666666667
7573,350.0,250.0,1.0,0.05,14.0,0.05,102.0,0.23685114,8815.0,367.2916666666667
7574,350.0,250.0,1.0,0.05,14.0,0.1,94.0,0.21827458,8335.0,347.2916666666667
7575,350.0,250.0,1.0,0.05,15.0,0.01,102.0,0.23685114,9164.0,381.8333333333333
7576,350.0,250.0,1.0,0.05,15.0,0.05,106.0,0.24613942,8572.0,357.1666666666667
7577,350.0,250.0,1.0,0.05,15.0,0.1,100.0,0.232207,8248.0,343.6666666666667
7578,350.0,250.0,1.0,0.05,16.0,0.01,101.0,0.23452907,9346.0,389.4166666666667
7579,350.0,250.0,1.0,0.05,16.0,0.05,104.0,0.24149528,8929.0,372.0416666666667
7580,350.0,250.0,1.0,0.05,16.0,0.1,114.0,0.26471598,7928.0,330.3333333333333
7581,350.0,250.0,1.0,0.05,17.0,0.01,102.0,0.23685114,8814.0,367.25
7582,350.0,250.0,1.0,0.05,17.0,0.05,96.0,0.22291872,9051.0,377.125
7583,350.0,250.0,1.0,0.05,17.0,0.1,104.0,0.24149528,9622.0,400.9166666666667
7584,350.0,250.0,1.0,0.05,18.0,0.01,105.0,0.24381735,8953.0,373.0416666666667
7585,350.0,250.0,1.0,0.05,18.0,0.05,106.0,0.24613942,8957.0,373.2083333333333
7586,350.0,250.0,1.0,0.05,18.0,0.1,110.0,0.2554277,8826.0,367.75
7587,350.0,250.0,1.0,0.1,10.0,0.01,51.0,0.11842557,4229.0,176.20833333333334
7588,350.0,250.0,1.0,0.1,10.0,0.05,46.0,0.10681522,4140.0,172.5
7589,350.0,250.0,1.0,0.1,10.0,0.1,47.0,0.10913729,3094.0,128.91666666666666
7590,350.0,250.0,1.0,0.1,11.0,0.01,49.0,0.11378143,4799.0,199.95833333333334
7591,350.0,250.0,1.0,0.1,11.0,0.05,47.0,0.10913729,4582.0,190.91666666666666
7592,350.0,250.0,1.0,0.1,11.0,0.1,48.0,0.11145936,3848.0,160.33333333333334
7593,350.0,250.0,1.0,0.1,12.0,0.01,50.0,0.1161035,4276.0,178.16666666666666
7594,350.0,250.0,1.0,0.1,12.0,0.05,49.0,0.11378143,4198.0,174.91666666666666
7595,350.0,250.0,1.0,0.1,12.0,0.1,47.0,0.10913729,4023.0,167.625
7596,350.0,250.0,1.0,0.1,13.0,0.01,57.0,0.13235799,4089.0,170.375
7597,350.0,250.0,1.0,0.1,13.0,0.05,51.0,0.11842557,4165.0,173.54166666666666
7598,350.0,250.0,1.0,0.1,13.0,0.1,50.0,0.1161035,3541.0,147.54166666666666
7599,350.0,250.0,1.0,0.1,14.0,0.01,51.0,0.11842557,4215.0,175.625
7600,350.0,250.0,1.0,0.1,14.0,0.05,49.0,0.11378143,4082.0,170.08333333333334
7601,350.0,250.0,1.0,0.1,14.0,0.1,48.0,0.11145936,4209.0,175.375
7602,350.0,250.0,1.0,0.1,15.0,0.01,54.0,0.12539178,4103.0,170.95833333333334
7603,350.0,250.0,1.0,0.1,15.0,0.05,50.0,0.1161035,4595.0,191.45833333333334
7604,350.0,250.0,1.0,0.1,15.0,0.1,51.0,0.11842557,4412.0,183.83333333333334
7605,350.0,250.0,1.0,0.1,16.0,0.01,53.0,0.12306971,4113.0,171.375
7606,350.0,250.0,1.0,0.1,16.0,0.05,58.0,0.13468006,4174.0,173.91666666666666
7607,350.0,250.0,1.0,0.1,16.0,0.1,51.0,0.11842557,4381.0,182.54166666666666
7608,350.0,250.0,1.0,0.1,17.0,0.01,52.0,0.12074764,4295.0,178.95833333333334
7609,350.0,250.0,1.0,0.1,17.0,0.05,50.0,0.1161035,4509.0,187.875
7610,350.0,250.0,1.0,0.1,17.0,0.1,49.0,0.11378143,4652.0,193.83333333333334
7611,350.0,250.0,1.0,0.1,18.0,0.01,52.0,0.12074764,4484.0,186.83333333333334
7612,350.0,250.0,1.0,0.1,18.0,0.05,52.0,0.12074764,4356.0,181.5
7613,350.0,250.0,1.0,0.1,18.0,0.1,52.0,0.12074764,3955.0,164.79166666666666
7614,350.0,300.0,1.0,0.01,10.0,0.01,452.0,1.04957564,39991.0,1666.2916666666667
7615,350.0,300.0,1.0,0.01,10.0,0.05,303.0,0.70358721,24438.0,1018.25
7616,350.0,300.0,1.0,0.01,10.0,0.1,211.0,0.48995677,18420.0,767.5
7617,350.0,300.0,1.0,0.01,11.0,0.01,470.0,1.0913729,40108.0,1671.1666666666667
7618,350.0,300.0,1.0,0.01,11.0,0.05,326.0,0.75699482,28224.0,1176.0
7619,350.0,300.0,1.0,0.01,11.0,0.1,237.0,0.55033059,20882.0,870.0833333333334
7620,350.0,300.0,1.0,0.01,12.0,0.01,482.0,1.11923774,40465.0,1686.0416666666667
7621,350.0,300.0,1.0,0.01,12.0,0.05,360.0,0.8359452,29407.0,1225.2916666666667
7622,350.0,300.0,1.0,0.01,12.0,0.1,270.0,0.6269589,22898.0,954.0833333333334
7623,350.0,300.0,1.0,0.01,13.0,0.01,503.0,1.16800121,39575.0,1648.9583333333333
7624,350.0,300.0,1.0,0.01,13.0,0.05,394.0,0.91489558,33740.0,1405.8333333333333
7625,350.0,300.0,1.0,0.01,13.0,0.1,317.0,0.73609619,26963.0,1123.4583333333333
7626,350.0,300.0,1.0,0.01,14.0,0.01,494.0,1.14710258,44137.0,1839.0416666666667
7627,350.0,300.0,1.0,0.01,14.0,0.05,441.0,1.02403287,37075.0,1544.7916666666667
7628,350.0,300.0,1.0,0.01,14.0,0.1,376.0,0.87309832,33131.0,1380.4583333333333
7629,350.0,300.0,1.0,0.01,15.0,0.01,512.0,1.18889984,45494.0,1895.5833333333333
7630,350.0,300.0,1.0,0.01,15.0,0.05,488.0,1.13317016,41988.0,1749.5
7631,350.0,300.0,1.0,0.01,15.0,0.1,473.0,1.09833911,38126.0,1588.5833333333333
7632,350.0,300.0,1.0,0.01,16.0,0.01,517.0,1.20051019,43699.0,1820.7916666666667
7633,350.0,300.0,1.0,0.01,16.0,0.05,525.0,1.21908675,45056.0,1877.3333333333333
7634,350.0,300.0,1.0,0.01,16.0,0.1,517.0,1.20051019,43118.0,1796.5833333333333
7635,350.0,300.0,1.0,0.01,17.0,0.01,535.0,1.24230745,44259.0,1844.125
7636,350.0,300.0,1.0,0.01,17.0,0.05,523.0,1.21444261,45116.0,1879.8333333333333
7637,350.0,300.0,1.0,0.01,17.0,0.1,531.0,1.23301917,43230.0,1801.25
7638,350.0,300.0,1.0,0.01,18.0,0.01,526.0,1.22140882,45262.0,1885.9166666666667
7639,350.0,300.0,1.0,0.01,18.0,0.05,539.0,1.25159573,43272.0,1803.0
7640,350.0,300.0,1.0,0.01,18.0,0.1,532.0,1.23534124,44088.0,1837.0
7641,350.0,300.0,1.0,0.05,10.0,0.01,99.0,0.22988493,9251.0,385.4583333333333
7642,350.0,300.0,1.0,0.05,10.0,0.05,91.0,0.21130837,8065.0,336.0416666666667
7643,350.0,300.0,1.0,0.05,10.0,0.1,78.0,0.18112146,7393.0,308.0416666666667
7644,350.0,300.0,1.0,0.05,11.0,0.01,104.0,0.24149528,8262.0,344.25
7645,350.0,300.0,1.0,0.05,11.0,0.05,98.0,0.22756286,7504.0,312.6666666666667
7646,350.0,300.0,1.0,0.05,11.0,0.1,84.0,0.19505388,7208.0,300.3333333333333
7647,350.0,300.0,1.0,0.05,12.0,0.01,106.0,0.24613942,8694.0,362.25
7648,350.0,300.0,1.0,0.05,12.0,0.05,94.0,0.21827458,8370.0,348.75
7649,350.0,300.0,1.0,0.05,12.0,0.1,90.0,0.2089863,7382.0,307.5833333333333
7650,350.0,300.0,1.0,0.05,13.0,0.01,105.0,0.24381735,8742.0,364.25
7651,350.0,300.0,1.0,0.05,13.0,0.05,97.0,0.22524079,8562.0,356.75
7652,350.0,300.0,1.0,0.05,13.0,0.1,91.0,0.21130837,7730.0,322.0833333333333
7653,350.0,300.0,1.0,0.05,14.0,0.01,106.0,0.24613942,8477.0,353.2083333333333
7654,350.0,300.0,1.0,0.05,14.0,0.05,102.0,0.23685114,8507.0,354.4583333333333
7655,350.0,300.0,1.0,0.05,14.0,0.1,99.0,0.22988493,7625.0,317.7083333333333
7656,350.0,300.0,1.0,0.05,15.0,0.01,106.0,0.24613942,8901.0,370.875
7657,350.0,300.0,1.0,0.05,15.0,0.05,108.0,0.25078356,8527.0,355.2916666666667
7658,350.0,300.0,1.0,0.05,15.0,0.1,105.0,0.24381735,8736.0,364.0
7659,350.0,300.0,1.0,0.05,16.0,0.01,106.0,0.24613942,8333.0,347.2083333333333
7660,350.0,300.0,1.0,0.05,16.0,0.05,106.0,0.24613942,8655.0,360.625
7661,350.0,300.0,1.0,0.05,16.0,0.1,103.0,0.23917321,8822.0,367.5833333333333
7662,350.0,300.0,1.0,0.05,17.0,0.01,102.0,0.23685114,9563.0,398.4583333333333
7663,350.0,300.0,1.0,0.05,17.0,0.05,107.0,0.24846149,8587.0,357.7916666666667
7664,350.0,300.0,1.0,0.05,17.0,0.1,107.0,0.24846149,9124.0,380.1666666666667
7665,350.0,300.0,1.0,0.05,18.0,0.01,106.0,0.24613942,8467.0,352.7916666666667
7666,350.0,300.0,1.0,0.05,18.0,0.05,104.0,0.24149528,8484.0,353.5
7667,350.0,300.0,1.0,0.05,18.0,0.1,104.0,0.24149528,8605.0,358.5416666666667
7668,350.0,300.0,1.0,0.1,10.0,0.01,55.0,0.12771385,4172.0,173.83333333333334
7669,350.0,300.0,1.0,0.1,10.0,0.05,52.0,0.12074764,4324.0,180.16666666666666
7670,350.0,300.0,1.0,0.1,10.0,0.1,46.0,0.10681522,3979.0,165.79166666666666
7671,350.0,300.0,1.0,0.1,11.0,0.01,54.0,0.12539178,4181.0,174.20833333333334
7672,350.0,300.0,1.0,0.1,11.0,0.05,53.0,0.12306971,3557.0,148.20833333333334
7673,350.0,300.0,1.0,0.1,11.0,0.1,47.0,0.10913729,4021.0,167.54166666666666
7674,350.0,300.0,1.0,0.1,12.0,0.01,52.0,0.12074764,4519.0,188.29166666666666
7675,350.0,300.0,1.0,0.1,12.0,0.05,51.0,0.11842557,4342.0,180.91666666666666
7676,350.0,300.0,1.0,0.1,12.0,0.1,51.0,0.11842557,4563.0,190.125
7677,350.0,300.0,1.0,0.1,13.0,0.01,55.0,0.12771385,4475.0,186.45833333333334
7678,350.0,300.0,1.0,0.1,13.0,0.05,52.0,0.12074764,4366.0,181.91666666666666
7679,350.0,300.0,1.0,0.1,13.0,0.1,49.0,0.11378143,3970.0,165.41666666666666
7680,350.0,300.0,1.0,0.1,14.0,0.01,53.0,0.12306971,4451.0,185.45833333333334
7681,350.0,300.0,1.0,0.1,14.0,0.05,51.0,0.11842557,4791.0,199.625
7682,350.0,300.0,1.0,0.1,14.0,0.1,56.0,0.13003592,4003.0,166.79166666666666
7683,350.0,300.0,1.0,0.1,15.0,0.01,54.0,0.12539178,4449.0,185.375
7684,350.0,300.0,1.0,0.1,15.0,0.05,51.0,0.11842557,4705.0,196.04166666666666
7685,350.0,300.0,1.0,0.1,15.0,0.1,51.0,0.11842557,4151.0,172.95833333333334
7686,350.0,300.0,1.0,0.1,16.0,0.01,52.0,0.12074764,4417.0,184.04166666666666
7687,350.0,300.0,1.0,0.1,16.0,0.05,53.0,0.12306971,4734.0,197.25
7688,350.0,300.0,1.0,0.1,16.0,0.1,51.0,0.11842557,4378.0,182.41666666666666
7689,350.0,300.0,1.0,0.1,17.0,0.01,53.0,0.12306971,4370.0,182.08333333333334
7690,350.0,300.0,1.0,0.1,17.0,0.05,53.0,0.12306971,4403.0,183.45833333333334
7691,350.0,300.0,1.0,0.1,17.0,0.1,56.0,0.13003592,4380.0,182.5
7692,350.0,300.0,1.0,0.1,18.0,0.01,55.0,0.12771385,4015.0,167.29166666666666
7693,350.0,300.0,1.0,0.1,18.0,0.05,55.0,0.12771385,4246.0,176.91666666666666
7694,350.0,300.0,1.0,0.1,18.0,0.1,55.0,0.12771385,4431.0,184.625
7695,350.0,350.0,1.0,0.01,10.0,0.01,459.0,1.06583013,39541.0,1647.5416666666667
7696,350.0,350.0,1.0,0.01,10.0,0.05,307.0,0.71287549,24770.0,1032.0833333333333
7697,350.0,350.0,1.0,0.01,10.0,0.1,218.0,0.50621126,17361.0,723.375
7698,350.0,350.0,1.0,0.01,11.0,0.01,480.0,1.1145936,40484.0,1686.8333333333333
7699,350.0,350.0,1.0,0.01,11.0,0.05,331.0,0.76860517,27981.0,1165.875
7700,350.0,350.0,1.0,0.01,11.0,0.1,241.0,0.55961887,20663.0,860.9583333333334
7701,350.0,350.0,1.0,0.01,12.0,0.01,490.0,1.1378143,40322.0,1680.0833333333333
7702,350.0,350.0,1.0,0.01,12.0,0.05,363.0,0.84291141,31188.0,1299.5
7703,350.0,350.0,1.0,0.01,12.0,0.1,277.0,0.64321339,23459.0,977.4583333333334
7704,350.0,350.0,1.0,0.01,13.0,0.01,507.0,1.17728949,42120.0,1755.0
7705,350.0,350.0,1.0,0.01,13.0,0.05,403.0,0.93579421,33524.0,1396.8333333333333
7706,350.0,350.0,1.0,0.01,13.0,0.1,324.0,0.75235068,27663.0,1152.625
7707,350.0,350.0,1.0,0.01,14.0,0.01,510.0,1.1842557,43356.0,1806.5
7708,350.0,350.0,1.0,0.01,14.0,0.05,449.0,1.04260943,38129.0,1588.7083333333333
7709,350.0,350.0,1.0,0.01,14.0,0.1,387.0,0.89864109,31611.0,1317.125
7710,350.0,350.0,1.0,0.01,15.0,0.01,543.0,1.26088401,42899.0,1787.4583333333333
7711,350.0,350.0,1.0,0.01,15.0,0.05,501.0,1.16335707,40927.0,1705.2916666666667
7712,350.0,350.0,1.0,0.01,15.0,0.1,468.0,1.08672876,38554.0,1606.4166666666667
7713,350.0,350.0,1.0,0.01,16.0,0.01,538.0,1.24927366,44007.0,1833.625
7714,350.0,350.0,1.0,0.01,16.0,0.05,531.0,1.23301917,44206.0,1841.9166666666667
7715,350.0,350.0,1.0,0.01,16.0,0.1,519.0,1.20515433,44271.0,1844.625
7716,350.0,350.0,1.0,0.01,17.0,0.01,534.0,1.23998538,45122.0,1880.0833333333333
7717,350.0,350.0,1.0,0.01,17.0,0.05,529.0,1.22837503,45432.0,1893.0
7718,350.0,350.0,1.0,0.01,17.0,0.1,534.0,1.23998538,43965.0,1831.875
7719,350.0,350.0,1.0,0.01,18.0,0.01,539.0,1.25159573,44476.0,1853.1666666666667
7720,350.0,350.0,1.0,0.01,18.0,0.05,534.0,1.23998538,44937.0,1872.375
7721,350.0,350.0,1.0,0.01,18.0,0.1,538.0,1.24927366,45030.0,1876.25
7722,350.0,350.0,1.0,0.05,10.0,0.01,105.0,0.24381735,8013.0,333.875
7723,350.0,350.0,1.0,0.05,10.0,0.05,92.0,0.21363044,7860.0,327.5
7724,350.0,350.0,1.0,0.05,10.0,0.1,78.0,0.18112146,7313.0,304.7083333333333
7725,350.0,350.0,1.0,0.05,11.0,0.01,103.0,0.23917321,8986.0,374.4166666666667
7726,350.0,350.0,1.0,0.05,11.0,0.05,96.0,0.22291872,7582.0,315.9166666666667
7727,350.0,350.0,1.0,0.05,11.0,0.1,86.0,0.19969802,6928.0,288.6666666666667
7728,350.0,350.0,1.0,0.05,12.0,0.01,107.0,0.24846149,8506.0,354.4166666666667
7729,350.0,350.0,1.0,0.05,12.0,0.05,101.0,0.23452907,8361.0,348.375
7730,350.0,350.0,1.0,0.05,12.0,0.1,89.0,0.20666423,7579.0,315.7916666666667
7731,350.0,350.0,1.0,0.05,13.0,0.01,102.0,0.23685114,8719.0,363.2916666666667
7732,350.0,350.0,1.0,0.05,13.0,0.05,103.0,0.23917321,7957.0,331.5416666666667
7733,350.0,350.0,1.0,0.05,13.0,0.1,94.0,0.21827458,7994.0,333.0833333333333
7734,350.0,350.0,1.0,0.05,14.0,0.01,106.0,0.24613942,9078.0,378.25
7735,350.0,350.0,1.0,0.05,14.0,0.05,103.0,0.23917321,8937.0,372.375
7736,350.0,350.0,1.0,0.05,14.0,0.1,97.0,0.22524079,8089.0,337.0416666666667
7737,350.0,350.0,1.0,0.05,15.0,0.01,108.0,0.25078356,8695.0,362.2916666666667
7738,350.0,350.0,1.0,0.05,15.0,0.05,113.0,0.26239391,8700.0,362.5
7739,350.0,350.0,1.0,0.05,15.0,0.1,104.0,0.24149528,8230.0,342.9166666666667
7740,350.0,350.0,1.0,0.05,16.0,0.01,109.0,0.25310563,8691.0,362.125
7741,350.0,350.0,1.0,0.05,16.0,0.05,108.0,0.25078356,9019.0,375.7916666666667
7742,350.0,350.0,1.0,0.05,16.0,0.1,114.0,0.26471598,8638.0,359.9166666666667
7743,350.0,350.0,1.0,0.05,17.0,0.01,106.0,0.24613942,9251.0,385.4583333333333
7744,350.0,350.0,1.0,0.05,17.0,0.05,103.0,0.23917321,9068.0,377.8333333333333
7745,350.0,350.0,1.0,0.05,17.0,0.1,105.0,0.24381735,9683.0,403.4583333333333
7746,350.0,350.0,1.0,0.05,18.0,0.01,106.0,0.24613942,9098.0,379.0833333333333
7747,350.0,350.0,1.0,0.05,18.0,0.05,108.0,0.25078356,9016.0,375.6666666666667
7748,350.0,350.0,1.0,0.05,18.0,0.1,116.0,0.26936012,9173.0,382.2083333333333
7749,350.0,350.0,1.0,0.1,10.0,0.01,52.0,0.12074764,4416.0,184.0
7750,350.0,350.0,1.0,0.1,10.0,0.05,54.0,0.12539178,4133.0,172.20833333333334
7751,350.0,350.0,1.0,0.1,10.0,0.1,47.0,0.10913729,4193.0,174.70833333333334
7752,350.0,350.0,1.0,0.1,11.0,0.01,53.0,0.12306971,4357.0,181.54166666666666
7753,350.0,350.0,1.0,0.1,11.0,0.05,54.0,0.12539178,3910.0,162.91666666666666
7754,350.0,350.0,1.0,0.1,11.0,0.1,45.0,0.10449315,4060.0,169.16666666666666
7755,350.0,350.0,1.0,0.1,12.0,0.01,55.0,0.12771385,4706.0,196.08333333333334
7756,350.0,350.0,1.0,0.1,12.0,0.05,52.0,0.12074764,4204.0,175.16666666666666
7757,350.0,350.0,1.0,0.1,12.0,0.1,52.0,0.12074764,4216.0,175.66666666666666
7758,350.0,350.0,1.0,0.1,13.0,0.01,52.0,0.12074764,4326.0,180.25
7759,350.0,350.0,1.0,0.1,13.0,0.05,52.0,0.12074764,4379.0,182.45833333333334
7760,350.0,350.0,1.0,0.1,13.0,0.1,50.0,0.1161035,4699.0,195.79166666666666
7761,350.0,350.0,1.0,0.1,14.0,0.01,54.0,0.12539178,4028.0,167.83333333333334
7762,350.0,350.0,1.0,0.1,14.0,0.05,52.0,0.12074764,4520.0,188.33333333333334
7763,350.0,350.0,1.0,0.1,14.0,0.1,51.0,0.11842557,4641.0,193.375
7764,350.0,350.0,1.0,0.1,15.0,0.01,57.0,0.13235799,4035.0,168.125
7765,350.0,350.0,1.0,0.1,15.0,0.05,53.0,0.12306971,4394.0,183.08333333333334
7766,350.0,350.0,1.0,0.1,15.0,0.1,53.0,0.12306971,4670.0,194.58333333333334
7767,350.0,350.0,1.0,0.1,16.0,0.01,53.0,0.12306971,4795.0,199.79166666666666
7768,350.0,350.0,1.0,0.1,16.0,0.05,54.0,0.12539178,4174.0,173.91666666666666
7769,350.0,350.0,1.0,0.1,16.0,0.1,54.0,0.12539178,4334.0,180.58333333333334
7770,350.0,350.0,1.0,0.1,17.0,0.01,60.0,0.1393242,4199.0,174.95833333333334
7771,350.0,350.0,1.0,0.1,17.0,0.05,54.0,0.12539178,4246.0,176.91666666666666
7772,350.0,350.0,1.0,0.1,17.0,0.1,56.0,0.13003592,4294.0,178.91666666666666
7773,350.0,350.0,1.0,0.1,18.0,0.01,50.0,0.1161035,4679.0,194.95833333333334
7774,350.0,350.0,1.0,0.1,18.0,0.05,53.0,0.12306971,4797.0,199.875
7775,350.0,350.0,1.0,0.1,18.0,0.1,53.0,0.12306971,4260.0,177.5
7776,350.0,400.0,1.0,0.01,10.0,0.01,472.0,1.09601704,38600.0,1608.3333333333333
7777,350.0,400.0,1.0,0.01,10.0,0.05,309.0,0.71751963,26388.0,1099.5
7778,350.0,400.0,1.0,0.01,10.0,0.1,219.0,0.50853333,17099.0,712.4583333333334
7779,350.0,400.0,1.0,0.01,11.0,0.01,481.0,1.11691567,41143.0,1714.2916666666667
7780,350.0,400.0,1.0,0.01,11.0,0.05,335.0,0.77789345,27852.0,1160.5
7781,350.0,400.0,1.0,0.01,11.0,0.1,245.0,0.56890715,21016.0,875.6666666666666
7782,350.0,400.0,1.0,0.01,12.0,0.01,495.0,1.14942465,40279.0,1678.2916666666667
7783,350.0,400.0,1.0,0.01,12.0,0.05,373.0,0.86613211,30175.0,1257.2916666666667
7784,350.0,400.0,1.0,0.01,12.0,0.1,280.0,0.6501796,23556.0,981.5
7785,350.0,400.0,1.0,0.01,13.0,0.01,536.0,1.24462952,41733.0,1738.875
7786,350.0,400.0,1.0,0.01,13.0,0.05,405.0,0.94043835,34499.0,1437.4583333333333
7787,350.0,400.0,1.0,0.01,13.0,0.1,325.0,0.75467275,27172.0,1132.1666666666667
7788,350.0,400.0,1.0,0.01,14.0,0.01,520.0,1.2074764,43324.0,1805.1666666666667
7789,350.0,400.0,1.0,0.01,14.0,0.05,458.0,1.06350806,37956.0,1581.5
7790,350.0,400.0,1.0,0.01,14.0,0.1,390.0,0.9056073,33595.0,1399.7916666666667
7791,350.0,400.0,1.0,0.01,15.0,0.01,549.0,1.27481643,44040.0,1835.0
7792,350.0,400.0,1.0,0.01,15.0,0.05,516.0,1.19818812,41536.0,1730.6666666666667
7793,350.0,400.0,1.0,0.01,15.0,0.1,479.0,1.11227153,39085.0,1628.5416666666667
7794,350.0,400.0,1.0,0.01,16.0,0.01,537.0,1.24695159,46132.0,1922.1666666666667
7795,350.0,400.0,1.0,0.01,16.0,0.05,533.0,1.23766331,44513.0,1854.7083333333333
7796,350.0,400.0,1.0,0.01,16.0,0.1,527.0,1.22373089,43416.0,1809.0
7797,350.0,400.0,1.0,0.01,17.0,0.01,551.0,1.27946057,43933.0,1830.5416666666667
