,B_VALUE,C_VALUE,BETA1,BETA2,BETA3,BETA4,transactions,ETH,hours,days
6932,350.0,400.0,1.0,0.01,16.0,0.1,533.0,1.23766331,44778.0,1865.75
6933,350.0,400.0,1.0,0.01,17.0,0.01,535.0,1.24230745,46193.0,1924.7083333333333
6934,350.0,400.0,1.0,0.01,17.0,0.05,542.0,1.25856194,44055.0,1835.625
6935,350.0,400.0,1.0,0.01,17.0,0.1,535.0,1.24230745,46566.0,1940.25
6936,350.0,400.0,1.0,0.05,10.0,0.01,105.0,0.24381735,8764.0,365.1666666666667
6937,350.0,400.0,1.0,0.05,10.0,0.05,97.0,0.22524079,7820.0,325.8333333333333
6938,350.0,400.0,1.0,0.05,10.0,0.1,84.0,0.19505388,7682.0,320.0833333333333
6939,350.0,400.0,1.0,0.05,11.0,0.01,108.0,0.25078356,8633.0,359.7083333333333
6940,350.0,400.0,1.0,0.05,11.0,0.05,98.0,0.22756286,7909.0,329.5416666666667
6941,350.0,400.0,1.0,0.05,11.0,0.1,91.0,0.21130837,7246.0,301.9166666666667
6942,350.0,400.0,1.0,0.05,12.0,0.01,104.0,0.24149528,9093.0,378.875
6943,350.0,400.0,1.0,0.05,12.0,0.05,97.0,0.22524079,8886.0,370.25
6944,350.0,400.0,1.0,0.05,12.0,0.1,93.0,0.21595251,7367.0,306.9583333333333
6945,350.0,400.0,1.0,0.05,13.0,0.01,107.0,0.24846149,9106.0,379.4166666666667
6946,350.0,400.0,1.0,0.05,13.0,0.05,103.0,0.23917321,8767.0,365.2916666666667
6947,350.0,400.0,1.0,0.05,13.0,0.1,98.0,0.22756286,8247.0,343.625
6948,350.0,400.0,1.0,0.05,14.0,0.01,108.0,0.25078356,8933.0,372.2083333333333
6949,350.0,400.0,1.0,0.05,14.0,0.05,106.0,0.24613942,8714.0,363.0833333333333
6950,350.0,400.0,1.0,0.05,14.0,0.1,102.0,0.23685114,8104.0,337.6666666666667
6951,350.0,400.0,1.0,0.05,15.0,0.01,107.0,0.24846149,9408.0,392.0
6952,350.0,400.0,1.0,0.05,15.0,0.05,113.0,0.26239391,8645.0,360.2083333333333
6953,350.0,400.0,1.0,0.05,15.0,0.1,104.0,0.24149528,9146.0,381.0833333333333
6954,350.0,400.0,1.0,0.05,16.0,0.01,114.0,0.26471598,8728.0,363.6666666666667
6955,350.0,400.0,1.0,0.05,16.0,0.05,109.0,0.25310563,8830.0,367.9166666666667
6956,350.0,400.0,1.0,0.05,16.0,0.1,107.0,0.24846149,8347.0,347.7916666666667
6957,350.0,400.0,1.0,0.05,17.0,0.01,107.0,0.24846149,9139.0,380.7916666666667
6958,350.0,400.0,1.0,0.05,17.0,0.05,111.0,0.25774977,8961.0,373.375
6959,350.0,400.0,1.0,0.05,17.0,0.1,108.0,0.25078356,8853.0,368.875
6960,350.0,400.0,1.0,0.1,10.0,0.01,57.0,0.13235799,4336.0,180.66666666666666
6961,350.0,400.0,1.0,0.1,10.0,0.05,54.0,0.12539178,4131.0,172.125
6962,350.0,400.0,1.0,0.1,10.0,0.1,49.0,0.11378143,3779.0,157.45833333333334
6963,350.0,400.0,1.0,0.1,11.0,0.01,55.0,0.12771385,4789.0,199.54166666666666
6964,350.0,400.0,1.0,0.1,11.0,0.05,52.0,0.12074764,4484.0,186.83333333333334
6965,350.0,400.0,1.0,0.1,11.0,0.1,48.0,0.11145936,4083.0,170.125
6966,350.0,400.0,1.0,0.1,12.0,0.01,52.0,0.12074764,4382.0,182.58333333333334
6967,350.0,400.0,1.0,0.1,12.0,0.05,52.0,0.12074764,4435.0,184.79166666666666
6968,350.0,400.0,1.0,0.1,12.0,0.1,53.0,0.12306971,4127.0,171.95833333333334
6969,350.0,400.0,1.0,0.1,13.0,0.01,57.0,0.13235799,4182.0,174.25
6970,350.0,400.0,1.0,0.1,13.0,0.05,53.0,0.12306971,4426.0,184.41666666666666
6971,350.0,400.0,1.0,0.1,13.0,0.1,53.0,0.12306971,4130.0,172.08333333333334
6972,350.0,400.0,1.0,0.1,14.0,0.01,57.0,0.13235799,4362.0,181.75
6973,350.0,400.0,1.0,0.1,14.0,0.05,54.0,0.12539178,4525.0,188.54166666666666
6974,350.0,400.0,1.0,0.1,14.0,0.1,51.0,0.11842557,4572.0,190.5
6975,350.0,400.0,1.0,0.1,15.0,0.01,51.0,0.11842557,4794.0,199.75
6976,350.0,400.0,1.0,0.1,15.0,0.05,56.0,0.13003592,4428.0,184.5
6977,350.0,400.0,1.0,0.1,15.0,0.1,56.0,0.13003592,4070.0,169.58333333333334
6978,350.0,400.0,1.0,0.1,16.0,0.01,55.0,0.12771385,4829.0,201.20833333333334
6979,350.0,400.0,1.0,0.1,16.0,0.05,54.0,0.12539178,4048.0,168.66666666666666
6980,350.0,400.0,1.0,0.1,16.0,0.1,54.0,0.12539178,4418.0,184.08333333333334
6981,350.0,400.0,1.0,0.1,17.0,0.01,52.0,0.12074764,4787.0,199.45833333333334
6982,350.0,400.0,1.0,0.1,17.0,0.05,53.0,0.12306971,4760.0,198.33333333333334
6983,350.0,400.0,1.0,0.1,17.0,0.1,56.0,0.13003592,4669.0,194.54166666666666
6984,350.0,450.0,1.0,0.01,10.0,0.01,471.0,1.09369497,40445.0,1685.2083333333333
6985,350.0,450.0,1.0,0.01,10.0,0.05,310.0,0.7198417,27088.0,1128.6666666666667
6986,350.0,450.0,1.0,0.01,10.0,0.1,224.0,0.52014368,17859.0,744.125
6987,350.0,450.0,1.0,0.01,11.0,0.01,503.0,1.16800121,40232.0,1676.3333333333333
6988,350.0,450.0,1.0,0.01,11.0,0.05,350.0,0.8127245,26871.0,1119.625
6989,350.0,450.0,1.0,0.01,11.0,0.1,252.0,0.58516164,20433.0,851.375
6990,350.0,450.0,1.0,0.01,12.0,0.01,502.0,1.16567914,42249.0,1760.375
6991,350.0,450.0,1.0,0.01,12.0,0.05,374.0,0.86845418,31170.0,1298.75
6992,350.0,450.0,1.0,0.01,12.0,0.1,286.0,0.66411202,23497.0,979.0416666666666
6993,350.0,450.0,1.0,0.01,13.0,0.01,521.0,1.20979847,42755.0,1781.4583333333333
6994,350.0,450.0,1.0,0.01,13.0,0.05,408.0,0.94740456,34850.0,1452.0833333333333
6995,350.0,450.0,1.0,0.01,13.0,0.1,337.0,0.78253759,27005.0,1125.2083333333333
6996,350.0,450.0,1.0,0.01,14.0,0.01,532.0,1.23534124,43742.0,1822.5833333333333
6997,350.0,450.0,1.0,0.01,14.0,0.05,457.0,1.06118599,38849.0,1618.7083333333333
6998,350.0,450.0,1.0,0.01,14.0,0.1,398.0,0.92418386,32577.0,1357.375
6999,350.0,450.0,1.0,0.01,15.0,0.01,542.0,1.25856194,45848.0,1910.3333333333333
7000,350.0,450.0,1.0,0.01,15.0,0.05,509.0,1.18193363,43583.0,1815.9583333333333
7001,350.0,450.0,1.0,0.01,15.0,0.1,480.0,1.1145936,39564.0,1648.5
7002,350.0,450.0,1.0,0.01,16.0,0.01,554.0,1.28642678,46219.0,1925.7916666666667
7003,350.0,450.0,1.0,0.01,16.0,0.05,541.0,1.25623987,45312.0,1888.0
7004,350.0,450.0,1.0,0.01,16.0,0.1,535.0,1.24230745,44374.0,1848.9166666666667
7005,350.0,450.0,1.0,0.01,17.0,0.01,558.0,1.29571506,46453.0,1935.5416666666667
7006,350.0,450.0,1.0,0.01,17.0,0.05,549.0,1.27481643,44349.0,1847.875
7007,350.0,450.0,1.0,0.01,17.0,0.1,554.0,1.28642678,45870.0,1911.25
7008,350.0,450.0,1.0,0.05,10.0,0.01,103.0,0.23917321,9007.0,375.2916666666667
7009,350.0,450.0,1.0,0.05,10.0,0.05,96.0,0.22291872,8027.0,334.4583333333333
7010,350.0,450.0,1.0,0.05,10.0,0.1,85.0,0.19737595,6977.0,290.7083333333333
7011,350.0,450.0,1.0,0.05,11.0,0.01,101.0,0.23452907,9301.0,387.5416666666667
7012,350.0,450.0,1.0,0.05,11.0,0.05,105.0,0.24381735,7632.0,318.0
7013,350.0,450.0,1.0,0.05,11.0,0.1,86.0,0.19969802,7219.0,300.7916666666667
7014,350.0,450.0,1.0,0.05,12.0,0.01,110.0,0.2554277,8494.0,353.9166666666667
7015,350.0,450.0,1.0,0.05,12.0,0.05,100.0,0.232207,8870.0,369.5833333333333
7016,350.0,450.0,1.0,0.05,12.0,0.1,98.0,0.22756286,7606.0,316.9166666666667
7017,350.0,450.0,1.0,0.05,13.0,0.01,109.0,0.25310563,9610.0,400.4166666666667
7018,350.0,450.0,1.0,0.05,13.0,0.05,102.0,0.23685114,8478.0,353.25
7019,350.0,450.0,1.0,0.05,13.0,0.1,96.0,0.22291872,8610.0,358.75
7020,350.0,450.0,1.0,0.05,14.0,0.01,108.0,0.25078356,8784.0,366.0
7021,350.0,450.0,1.0,0.05,14.0,0.05,103.0,0.23917321,9350.0,389.5833333333333
7022,350.0,450.0,1.0,0.05,14.0,0.1,111.0,0.25774977,7796.0,324.8333333333333
7023,350.0,450.0,1.0,0.05,15.0,0.01,109.0,0.25310563,8893.0,370.5416666666667
7024,350.0,450.0,1.0,0.05,15.0,0.05,107.0,0.24846149,9469.0,394.5416666666667
7025,350.0,450.0,1.0,0.05,15.0,0.1,110.0,0.2554277,8427.0,351.125
7026,350.0,450.0,1.0,0.05,16.0,0.01,115.0,0.26703805,9536.0,397.3333333333333
7027,350.0,450.0,1.0,0.05,16.0,0.05,110.0,0.2554277,9020.0,375.8333333333333
7028,350.0,450.0,1.0,0.05,16.0,0.1,108.0,0.25078356,9885.0,411.875
7029,350.0,450.0,1.0,0.05,17.0,0.01,107.0,0.24846149,9260.0,385.8333333333333
7030,350.0,450.0,1.0,0.05,17.0,0.05,108.0,0.25078356,9712.0,404.6666666666667
7031,350.0,450.0,1.0,0.05,17.0,0.1,112.0,0.26007184,9196.0,383.1666666666667
7032,350.0,450.0,1.0,0.1,10.0,0.01,56.0,0.13003592,4381.0,182.54166666666666
7033,350.0,450.0,1.0,0.1,10.0,0.05,52.0,0.12074764,4262.0,177.58333333333334
7034,350.0,450.0,1.0,0.1,10.0,0.1,49.0,0.11378143,3785.0,157.70833333333334
7035,350.0,450.0,1.0,0.1,11.0,0.01,54.0,0.12539178,4538.0,189.08333333333334
7036,350.0,450.0,1.0,0.1,11.0,0.05,58.0,0.13468006,3834.0,159.75
7037,350.0,450.0,1.0,0.1,11.0,0.1,51.0,0.11842557,4140.0,172.5
7038,350.0,450.0,1.0,0.1,12.0,0.01,58.0,0.13468006,4597.0,191.54166666666666
7039,350.0,450.0,1.0,0.1,12.0,0.05,58.0,0.13468006,3991.0,166.29166666666666
7040,350.0,450.0,1.0,0.1,12.0,0.1,50.0,0.1161035,4144.0,172.66666666666666
7041,350.0,450.0,1.0,0.1,13.0,0.01,53.0,0.12306971,4924.0,205.16666666666666
7042,350.0,450.0,1.0,0.1,13.0,0.05,51.0,0.11842557,4808.0,200.33333333333334
7043,350.0,450.0,1.0,0.1,13.0,0.1,50.0,0.1161035,5078.0,211.58333333333334
7044,350.0,450.0,1.0,0.1,14.0,0.01,58.0,0.13468006,4567.0,190.29166666666666
7045,350.0,450.0,1.0,0.1,14.0,0.05,54.0,0.12539178,4766.0,198.58333333333334
7046,350.0,450.0,1.0,0.1,14.0,0.1,54.0,0.12539178,4506.0,187.75
7047,350.0,450.0,1.0,0.1,15.0,0.01,55.0,0.12771385,4553.0,189.70833333333334
7048,350.0,450.0,1.0,0.1,15.0,0.05,52.0,0.12074764,4560.0,190.0
7049,350.0,450.0,1.0,0.1,15.0,0.1,54.0,0.12539178,5169.0,215.375
7050,350.0,450.0,1.0,0.1,16.0,0.01,56.0,0.13003592,5066.0,211.08333333333334
7051,350.0,450.0,1.0,0.1,16.0,0.05,57.0,0.13235799,4545.0,189.375
7052,350.0,450.0,1.0,0.1,16.0,0.1,56.0,0.13003592,4649.0,193.70833333333334
7053,350.0,450.0,1.0,0.1,17.0,0.01,57.0,0.13235799,4370.0,182.08333333333334
7054,350.0,450.0,1.0,0.1,17.0,0.05,55.0,0.12771385,4281.0,178.375
7055,350.0,450.0,1.0,0.1,17.0,0.1,53.0,0.12306971,4694.0,195.58333333333334
7056,350.0,500.0,1.0,0.01,10.0,0.01,486.0,1.12852602,39654.0,1652.25
7057,350.0,500.0,1.0,0.01,10.0,0.05,323.0,0.75002861,26016.0,1084.0
7058,350.0,500.0,1.0,0.01,10.0,0.1,225.0,0.52246575,17575.0,732.2916666666666
7059,350.0,500.0,1.0,0.01,11.0,0.01,492.0,1.14245844,42393.0,1766.375
7060,350.0,500.0,1.0,0.01,11.0,0.05,348.0,0.80808036,29038.0,1209.9166666666667
7061,350.0,500.0,1.0,0.01,11.0,0.1,253.0,0.58748371,21640.0,901.6666666666666
7062,350.0,500.0,1.0,0.01,12.0,0.01,517.0,1.20051019,41763.0,1740.125
7063,350.0,500.0,1.0,0.01,12.0,0.05,377.0,0.87542039,32823.0,1367.625
7064,350.0,500.0,1.0,0.01,12.0,0.1,290.0,0.6734003,23507.0,979.4583333333334
7065,350.0,500.0,1.0,0.01,13.0,0.01,529.0,1.22837503,42654.0,1777.25
7066,350.0,500.0,1.0,0.01,13.0,0.05,418.0,0.97062526,35666.0,1486.0833333333333
7067,350.0,500.0,1.0,0.01,13.0,0.1,333.0,0.77324931,29118.0,1213.25
7068,350.0,500.0,1.0,0.01,14.0,0.01,546.0,1.26785022,44082.0,1836.75
7069,350.0,500.0,1.0,0.01,14.0,0.05,465.0,1.07976255,39627.0,1651.125
7070,350.0,500.0,1.0,0.01,14.0,0.1,399.0,0.92650593,34314.0,1429.75
7071,350.0,500.0,1.0,0.01,15.0,0.01,542.0,1.25856194,46016.0,1917.3333333333333
7072,350.0,500.0,1.0,0.01,15.0,0.05,518.0,1.20283226,44013.0,1833.875
7073,350.0,500.0,1.0,0.01,15.0,0.1,486.0,1.12852602,41180.0,1715.8333333333333
7074,350.0,500.0,1.0,0.01,16.0,0.01,559.0,1.29803713,46810.0,1950.4166666666667
7075,350.0,500.0,1.0,0.01,16.0,0.05,557.0,1.29339299,44321.0,1846.7083333333333
7076,350.0,500.0,1.0,0.01,16.0,0.1,536.0,1.24462952,46607.0,1941.9583333333333
7077,350.0,500.0,1.0,0.01,17.0,0.01,558.0,1.29571506,46395.0,1933.125
7078,350.0,500.0,1.0,0.01,17.0,0.05,555.0,1.28874885,45351.0,1889.625
7079,350.0,500.0,1.0,0.01,17.0,0.1,563.0,1.30732541,47047.0,1960.2916666666667
7080,350.0,500.0,1.0,0.05,10.0,0.01,111.0,0.25774977,8667.0,361.125
7081,350.0,500.0,1.0,0.05,10.0,0.05,96.0,0.22291872,7847.0,326.9583333333333
7082,350.0,500.0,1.0,0.05,10.0,0.1,83.0,0.19273181,7216.0,300.6666666666667
7083,350.0,500.0,1.0,0.05,11.0,0.01,111.0,0.25774977,8957.0,373.2083333333333
7084,350.0,500.0,1.0,0.05,11.0,0.05,98.0,0.22756286,8291.0,345.4583333333333
7085,350.0,500.0,1.0,0.05,11.0,0.1,90.0,0.2089863,6939.0,289.125
7086,350.0,500.0,1.0,0.05,12.0,0.01,106.0,0.24613942,9266.0,386.0833333333333
7087,350.0,500.0,1.0,0.05,12.0,0.05,105.0,0.24381735,8505.0,354.375
7088,350.0,500.0,1.0,0.05,12.0,0.1,91.0,0.21130837,8028.0,334.5
7089,350.0,500.0,1.0,0.05,13.0,0.01,107.0,0.24846149,9356.0,389.8333333333333
7090,350.0,500.0,1.0,0.05,13.0,0.05,107.0,0.24846149,8877.0,369.875
7091,350.0,500.0,1.0,0.05,13.0,0.1,104.0,0.24149528,7933.0,330.5416666666667
7092,350.0,500.0,1.0,0.05,14.0,0.01,107.0,0.24846149,9484.0,395.1666666666667
7093,350.0,500.0,1.0,0.05,14.0,0.05,109.0,0.25310563,8995.0,374.7916666666667
7094,350.0,500.0,1.0,0.05,14.0,0.1,103.0,0.23917321,8997.0,374.875
7095,350.0,500.0,1.0,0.05,15.0,0.01,112.0,0.26007184,9288.0,387.0
7096,350.0,500.0,1.0,0.05,15.0,0.05,111.0,0.25774977,8758.0,364.9166666666667
7097,350.0,500.0,1.0,0.05,15.0,0.1,108.0,0.25078356,9259.0,385.7916666666667
7098,350.0,500.0,1.0,0.05,16.0,0.01,107.0,0.24846149,9671.0,402.9583333333333
7099,350.0,500.0,1.0,0.05,16.0,0.05,111.0,0.25774977,9798.0,408.25
7100,350.0,500.0,1.0,0.05,16.0,0.1,113.0,0.26239391,8498.0,354.0833333333333
7101,350.0,500.0,1.0,0.05,17.0,0.01,113.0,0.26239391,9452.0,393.8333333333333
7102,350.0,500.0,1.0,0.05,17.0,0.05,110.0,0.2554277,9225.0,384.375
7103,350.0,500.0,1.0,0.05,17.0,0.1,108.0,0.25078356,9326.0,388.5833333333333
7104,350.0,500.0,1.0,0.1,10.0,0.01,57.0,0.13235799,4751.0,197.95833333333334
7105,350.0,500.0,1.0,0.1,10.0,0.05,53.0,0.12306971,4214.0,175.58333333333334
7106,350.0,500.0,1.0,0.1,10.0,0.1,52.0,0.12074764,3861.0,160.875
7107,350.0,500.0,1.0,0.1,11.0,0.01,55.0,0.12771385,4702.0,195.91666666666666
7108,350.0,500.0,1.0,0.1,11.0,0.05,56.0,0.13003592,3998.0,166.58333333333334
7109,350.0,500.0,1.0,0.1,11.0,0.1,48.0,0.11145936,4095.0,170.625
7110,350.0,500.0,1.0,0.1,12.0,0.01,57.0,0.13235799,4646.0,193.58333333333334
7111,350.0,500.0,1.0,0.1,12.0,0.05,51.0,0.11842557,4675.0,194.79166666666666
7112,350.0,500.0,1.0,0.1,12.0,0.1,51.0,0.11842557,4363.0,181.79166666666666
7113,350.0,500.0,1.0,0.1,13.0,0.01,59.0,0.13700213,4951.0,206.29166666666666
7114,350.0,500.0,1.0,0.1,13.0,0.05,53.0,0.12306971,4704.0,196.0
7115,350.0,500.0,1.0,0.1,13.0,0.1,53.0,0.12306971,4072.0,169.66666666666666
7116,350.0,500.0,1.0,0.1,14.0,0.01,54.0,0.12539178,4394.0,183.08333333333334
7117,350.0,500.0,1.0,0.1,14.0,0.05,54.0,0.12539178,4560.0,190.0
7118,350.0,500.0,1.0,0.1,14.0,0.1,55.0,0.12771385,4799.0,199.95833333333334
7119,350.0,500.0,1.0,0.1,15.0,0.01,54.0,0.12539178,5033.0,209.70833333333334
7120,350.0,500.0,1.0,0.1,15.0,0.05,55.0,0.12771385,4766.0,198.58333333333334
7121,350.0,500.0,1.0,0.1,15.0,0.1,54.0,0.12539178,4661.0,194.20833333333334
7122,350.0,500.0,1.0,0.1,16.0,0.01,61.0,0.14164627,4470.0,186.25
7123,350.0,500.0,1.0,0.1,16.0,0.05,59.0,0.13700213,4503.0,187.625
7124,350.0,500.0,1.0,0.1,16.0,0.1,57.0,0.13235799,4773.0,198.875
7125,350.0,500.0,1.0,0.1,17.0,0.01,58.0,0.13468006,4748.0,197.83333333333334
7126,350.0,500.0,1.0,0.1,17.0,0.05,57.0,0.13235799,4774.0,198.91666666666666
7127,350.0,500.0,1.0,0.1,17.0,0.1,56.0,0.13003592,4780.0,199.16666666666666
7128,350.0,550.0,1.0,0.01,10.0,0.01,486.0,1.12852602,42124.0,1755.1666666666667
7129,350.0,550.0,1.0,0.01,10.0,0.05,321.0,0.74538447,28548.0,1189.5
7130,350.0,550.0,1.0,0.01,10.0,0.1,227.0,0.52710989,19065.0,794.375
7131,350.0,550.0,1.0,0.01,11.0,0.01,498.0,1.15639086,42799.0,1783.2916666666667
7132,350.0,550.0,1.0,0.01,11.0,0.05,354.0,0.82201278,28275.0,1178.125
7133,350.0,550.0,1.0,0.01,11.0,0.1,254.0,0.58980578,21049.0,877.0416666666666
7134,350.0,550.0,1.0,0.01,12.0,0.01,523.0,1.21444261,41824.0,1742.6666666666667
7135,350.0,550.0,1.0,0.01,12.0,0.05,384.0,0.89167488,31858.0,1327.4166666666667
7136,350.0,550.0,1.0,0.01,12.0,0.1,291.0,0.67572237,24977.0,1040.7083333333333
7137,350.0,550.0,1.0,0.01,13.0,0.01,531.0,1.23301917,44417.0,1850.7083333333333
7138,350.0,550.0,1.0,0.01,13.0,0.05,431.0,1.00081217,34721.0,1446.7083333333333
7139,350.0,550.0,1.0,0.01,13.0,0.1,336.0,0.78021552,28990.0,1207.9166666666667
7140,350.0,550.0,1.0,0.01,14.0,0.01,539.0,1.25159573,46257.0,1927.375
7141,350.0,550.0,1.0,0.01,14.0,0.05,480.0,1.1145936,39072.0,1628.0
7142,350.0,550.0,1.0,0.01,14.0,0.1,407.0,0.94508249,33002.0,1375.0833333333333
7143,350.0,550.0,1.0,0.01,15.0,0.01,554.0,1.28642678,45687.0,1903.625
7144,350.0,550.0,1.0,0.01,15.0,0.05,526.0,1.22140882,42608.0,1775.3333333333333
7145,350.0,550.0,1.0,0.01,15.0,0.1,493.0,1.14478051,40525.0,1688.5416666666667
7146,350.0,550.0,1.0,0.01,16.0,0.01,571.0,1.32590197,45137.0,1880.7083333333333
7147,350.0,550.0,1.0,0.01,16.0,0.05,554.0,1.28642678,46387.0,1932.7916666666667
7148,350.0,550.0,1.0,0.01,16.0,0.1,553.0,1.28410471,46913.0,1954.7083333333333
7149,350.0,550.0,1.0,0.01,17.0,0.01,564.0,1.30964748,47651.0,1985.4583333333333
7150,350.0,550.0,1.0,0.01,17.0,0.05,575.0,1.33519025,45048.0,1877.0
7151,350.0,550.0,1.0,0.01,17.0,0.1,572.0,1.32822404,45806.0,1908.5833333333333
7152,350.0,550.0,1.0,0.05,10.0,0.01,112.0,0.26007184,9251.0,385.4583333333333
7153,350.0,550.0,1.0,0.05,10.0,0.05,99.0,0.22988493,8295.0,345.625
7154,350.0,550.0,1.0,0.05,10.0,0.1,86.0,0.19969802,7457.0,310.7083333333333
7155,350.0,550.0,1.0,0.05,11.0,0.01,107.0,0.24846149,9022.0,375.9166666666667
7156,350.0,550.0,1.0,0.05,11.0,0.05,101.0,0.23452907,8041.0,335.0416666666667
7157,350.0,550.0,1.0,0.05,11.0,0.1,88.0,0.20434216,7795.0,324.7916666666667
7158,350.0,550.0,1.0,0.05,12.0,0.01,112.0,0.26007184,9016.0,375.6666666666667
7159,350.0,550.0,1.0,0.05,12.0,0.05,99.0,0.22988493,9243.0,385.125
7160,350.0,550.0,1.0,0.05,12.0,0.1,96.0,0.22291872,8466.0,352.75
7161,350.0,550.0,1.0,0.05,13.0,0.01,115.0,0.26703805,9865.0,411.0416666666667
7162,350.0,550.0,1.0,0.05,13.0,0.05,113.0,0.26239391,8420.0,350.8333333333333
7163,350.0,550.0,1.0,0.05,13.0,0.1,99.0,0.22988493,8506.0,354.4166666666667
7164,350.0,550.0,1.0,0.05,14.0,0.01,113.0,0.26239391,9291.0,387.125
7165,350.0,550.0,1.0,0.05,14.0,0.05,106.0,0.24613942,9330.0,388.75
7166,350.0,550.0,1.0,0.05,14.0,0.1,102.0,0.23685114,9074.0,378.0833333333333
7167,350.0,550.0,1.0,0.05,15.0,0.01,108.0,0.25078356,9262.0,385.9166666666667
7168,350.0,550.0,1.0,0.05,15.0,0.05,114.0,0.26471598,9304.0,387.6666666666667
7169,350.0,550.0,1.0,0.05,15.0,0.1,112.0,0.26007184,8935.0,372.2916666666667
7170,350.0,550.0,1.0,0.05,16.0,0.01,111.0,0.25774977,9370.0,390.4166666666667
7171,350.0,550.0,1.0,0.05,16.0,0.05,112.0,0.26007184,9867.0,411.125
7172,350.0,550.0,1.0,0.05,16.0,0.1,113.0,0.26239391,8576.0,357.3333333333333
7173,350.0,550.0,1.0,0.05,17.0,0.01,111.0,0.25774977,10110.0,421.25
7174,350.0,550.0,1.0,0.05,17.0,0.05,111.0,0.25774977,9254.0,385.5833333333333
7175,350.0,550.0,1.0,0.05,17.0,0.1,114.0,0.26471598,9008.0,375.3333333333333
7176,350.0,550.0,1.0,0.1,10.0,0.01,53.0,0.12306971,5261.0,219.20833333333334
7177,350.0,550.0,1.0,0.1,10.0,0.05,52.0,0.12074764,4405.0,183.54166666666666
7178,350.0,550.0,1.0,0.1,10.0,0.1,48.0,0.11145936,4380.0,182.5
7179,350.0,550.0,1.0,0.1,11.0,0.01,56.0,0.13003592,4740.0,197.5
7180,350.0,550.0,1.0,0.1,11.0,0.05,54.0,0.12539178,4686.0,195.25
7181,350.0,550.0,1.0,0.1,11.0,0.1,52.0,0.12074764,4047.0,168.625
7182,350.0,550.0,1.0,0.1,12.0,0.01,59.0,0.13700213,4240.0,176.66666666666666
7183,350.0,550.0,1.0,0.1,12.0,0.05,56.0,0.13003592,4980.0,207.5
7184,350.0,550.0,1.0,0.1,12.0,0.1,52.0,0.12074764,4109.0,171.20833333333334
7185,350.0,550.0,1.0,0.1,13.0,0.01,55.0,0.12771385,4913.0,204.70833333333334
7186,350.0,550.0,1.0,0.1,13.0,0.05,53.0,0.12306971,4535.0,188.95833333333334
7187,350.0,550.0,1.0,0.1,13.0,0.1,52.0,0.12074764,5072.0,211.33333333333334
7188,350.0,550.0,1.0,0.1,14.0,0.01,57.0,0.13235799,4854.0,202.25
7189,350.0,550.0,1.0,0.1,14.0,0.05,59.0,0.13700213,4372.0,182.16666666666666
7190,350.0,550.0,1.0,0.1,14.0,0.1,55.0,0.12771385,4293.0,178.875
7191,350.0,550.0,1.0,0.1,15.0,0.01,52.0,0.12074764,5346.0,222.75
7192,350.0,550.0,1.0,0.1,15.0,0.05,55.0,0.12771385,5286.0,220.25
7193,350.0,550.0,1.0,0.1,15.0,0.1,54.0,0.12539178,4789.0,199.54166666666666
7194,350.0,550.0,1.0,0.1,16.0,0.01,58.0,0.13468006,4913.0,204.70833333333334
7195,350.0,550.0,1.0,0.1,16.0,0.05,58.0,0.13468006,4641.0,193.375
7196,350.0,550.0,1.0,0.1,16.0,0.1,58.0,0.13468006,4604.0,191.83333333333334
7197,350.0,550.0,1.0,0.1,17.0,0.01,59.0,0.13700213,4476.0,186.5
7198,350.0,550.0,1.0,0.1,17.0,0.05,55.0,0.12771385,4998.0,208.25
7199,350.0,550.0,1.0,0.1,17.0,0.1,55.0,0.12771385,4998.0,208.25
7200,350.0,600.0,1.0,0.01,10.0,0.01,494.0,1.14710258,40788.0,1699.5
7201,350.0,600.0,1.0,0.01,10.0,0.05,326.0,0.75699482,27970.0,1165.4166666666667
7202,350.0,600.0,1.0,0.01,10.0,0.1,228.0,0.52943196,19725.0,821.875
7203,350.0,600.0,1.0,0.01,11.0,0.01,505.0,1.17264535,42217.0,1759.0416666666667
7204,350.0,600.0,1.0,0.01,11.0,0.05,355.0,0.82433485,29817.0,1242.375
7205,350.0,600.0,1.0,0.01,11.0,0.1,256.0,0.59444992,21351.0,889.625
7206,350.0,600.0,1.0,0.01,12.0,0.01,528.0,1.22605296,43966.0,1831.9166666666667
7207,350.0,600.0,1.0,0.01,12.0,0.05,388.0,0.90096316,32133.0,1338.875
7208,350.0,600.0,1.0,0.01,12.0,0.1,297.0,0.68965479,24938.0,1039.0833333333333
7209,350.0,600.0,1.0,0.01,13.0,0.01,535.0,1.24230745,44672.0,1861.3333333333333
7210,350.0,600.0,1.0,0.01,13.0,0.05,426.0,0.98920182,36251.0,1510.4583333333333
7211,350.0,600.0,1.0,0.01,13.0,0.1,344.0,0.79879208,27947.0,1164.4583333333333
7212,350.0,600.0,1.0,0.01,14.0,0.01,553.0,1.28410471,45195.0,1883.125
7213,350.0,600.0,1.0,0.01,14.0,0.05,476.0,1.10530532,40342.0,1680.9166666666667
7214,350.0,600.0,1.0,0.01,14.0,0.1,414.0,0.96133698,34157.0,1423.2083333333333
7215,350.0,600.0,1.0,0.01,15.0,0.01,558.0,1.29571506,46186.0,1924.4166666666667
7216,350.0,600.0,1.0,0.01,15.0,0.05,542.0,1.25856194,43660.0,1819.1666666666667
